SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
506,2,W21709532926889-akK0O,Babhul Tree,Vachellia nilotica,19.30523077,76.50284931,57,32.4,05_10,24.8,Good,Ward 2,Bhau Madane,Private,Good
507,2,W21709532929308-akK0O,Babhul Tree,Vachellia nilotica,19.30524153,76.50301225,53,30.1,05_10,23.0,Good,Ward 2,Bhau Madane,Private,Good
508,2,W21709532931945-akK0O,Babhul Tree,Vachellia nilotica,19.30507857,76.50267798,29,16.5,05_10,12.6,Good,Ward 2,Bhau Madane,Private,Good
509,2,W21709533165059-akK0O,Subabul Tree,Leucaena leucocephala,19.30552979,76.50214925,52,29.5,05_10,22.6,Good,Ward 2,Bhau Madane,Private,Good
510,2,W21709533165502-akK0O,Subabul Tree,Leucaena leucocephala,19.30556459,76.50218748,48,27.3,05_10,20.9,Good,Ward 2,Bhau Madane,Private,Good
511,2,W21709533166741-akK0O,Subabul Tree,Leucaena leucocephala,19.30560953,76.50224179,52,29.5,05_10,22.6,Good,Ward 2,Bhau Madane,Private,Good
512,2,W21709533167314-akK0O,Subabul Tree,Leucaena leucocephala,19.30563769,76.50229041,59,33.5,05_10,25.7,Good,Ward 2,Bhau Madane,Private,Good
513,2,W21709533168669-akK0O,Subabul Tree,Leucaena leucocephala,19.30568863,76.50233097,53,30.1,05_10,23.0,Good,Ward 2,Bhau Madane,Private,Good
514,2,W21709533179364-akK0O,Subabul Tree,Leucaena leucocephala,19.30517856,76.50171775,54,30.7,05_10,23.5,Good,Ward 2,Bhau Madane,Private,Good
515,2,W21709533185928-akK0O,Babhul Tree,Vachellia nilotica,19.30530259,76.50165405,57,32.4,05_10,24.8,Good,Ward 2,Bhau Madane,Private,Good
516,2,W21709533187540-akK0O,Babhul Tree,Vachellia nilotica,19.30512445,76.50150988,53,30.1,05_10,23.0,Good,Ward 2,Bhau Madane,Private,Good
517,2,W21709533263536-akK0O,Neem Tree,Azadirachta indica,19.30535575,76.50146361,29,16.5,05_10,12.6,Good,Ward 2,Bhau Madane,Private,Good
518,2,W21709533319373-akK0O,Drumstick Tree,Moringa oleifera,19.30541999,76.5011555,52,29.5,05_10,22.6,Good,Ward 2,Bhau Madane,Private,Good
519,2,W21709533328546-akK0O,Indian-almond Tree,Terminalia catappa,19.30535639,76.5011384,48,27.3,05_10,20.9,Good,Ward 2,Bhau Madane,Private,Good
520,2,W21709533344521-akK0O,Neem Tree,Azadirachta indica,19.30536082,76.50104452,35,19.9,05_10,15.2,Good,Ward 2,Bhau Madane,Private,Good
521,2,W21709533344896-akK0O,Neem Tree,Azadirachta indica,19.30542821,76.50104117,28,15.9,05_10,12.2,Good,Ward 2,Bhau Madane,Private,Good
522,2,W21709533357092-akK0O,Babhul Tree,Vachellia nilotica,19.30518615,76.50121551,62,35.2,05_10,27.0,Good,Ward 2,Bhau Madane,Private,Good
523,2,W21709533359751-akK0O,Babhul Tree,Vachellia nilotica,19.3049944,76.50115315,34,19.3,05_10,14.8,Good,Ward 2,Bhau Madane,Private,Good
524,2,W21709533380276-akK0O,Indian-almond Tree,Terminalia catappa,19.30517508,76.50093656,21,11.9,05_10,9.1,Good,Ward 2,Bhau Madane,Private,Good
525,2,W21709533383488-akK0O,Indian-almond Tree,Terminalia catappa,19.30518235,76.50099088,25,14.2,05_10,10.9,Good,Ward 2,Bhau Madane,Private,Good
526,2,W21709533395853-akK0O,Neem Tree,Azadirachta indica,19.30518046,76.50081988,35,19.9,05_10,15.2,Good,Ward 2,Bhau Madane,Private,Good
527,2,W21709533396277-akK0O,Neem Tree,Azadirachta indica,19.30523963,76.50084637,38,21.6,05_10,16.5,Good,Ward 2,Bhau Madane,Private,Good
528,2,W21709533400215-akK0O,Neem Tree,Azadirachta indica,19.30524089,76.50080211,62,35.2,05_10,27.0,Good,Ward 2,Bhau Madane,Private,Good
529,2,W21709533444916-akK0O,Neem Tree,Azadirachta indica,19.30426441,76.50017615,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
530,2,W21709533445963-akK0O,Neem Tree,Azadirachta indica,19.30416568,76.50016375,24,13.6,10_50,10.4,Good,Ward 2,Bhau Madane,Private,Good
531,2,W21709533446923-akK0O,Neem Tree,Azadirachta indica,19.30408689,76.50017515,65,36.9,10_50,28.3,Good,Ward 2,Bhau Madane,Private,Good
532,2,W21709533447881-akK0O,Neem Tree,Azadirachta indica,19.30404386,76.50021873,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
533,2,W21709533448747-akK0O,Neem Tree,Azadirachta indica,19.30408816,76.50022779,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
534,2,W21709533451283-akK0O,Neem Tree,Azadirachta indica,19.30443464,76.50049232,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
535,2,W21709533453835-akK0O,Neem Tree,Azadirachta indica,19.3045495,76.50054295,43,24.4,10_50,18.7,Good,Ward 2,Bhau Madane,Private,Good
536,2,W21709533454212-akK0O,Neem Tree,Azadirachta indica,19.3045957,76.50061201,47,26.7,10_50,20.4,Good,Ward 2,Bhau Madane,Private,Good
537,2,W21709533454585-akK0O,Neem Tree,Azadirachta indica,19.30463684,76.50065996,65,36.9,10_50,28.3,Good,Ward 2,Bhau Madane,Private,Good
538,2,W21709533463157-akK0O,Neem Tree,Azadirachta indica,19.30479157,76.50067873,70,39.8,10_50,30.4,Good,Ward 2,Bhau Madane,Private,Good
539,2,W21709533463874-akK0O,Neem Tree,Azadirachta indica,19.30487036,76.50068711,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
540,2,W21709533465276-akK0O,Neem Tree,Azadirachta indica,19.30481499,76.50074512,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
541,2,W21709533485403-akK0O,Indian-almond Tree,Terminalia catappa,19.30432927,76.50024757,39,22.2,10_50,17.0,Good,Ward 2,Bhau Madane,Private,Good
542,2,W21709533487335-akK0O,Indian-almond Tree,Terminalia catappa,19.304509,76.50038201,50,28.4,10_50,21.7,Good,Ward 2,Bhau Madane,Private,Good
543,2,W21709533489826-akK0O,Indian-almond Tree,Terminalia catappa,19.30473809,76.50030993,66,37.5,10_50,28.7,Good,Ward 2,Bhau Madane,Private,Good
544,2,W21709533491706-akK0O,Indian-almond Tree,Terminalia catappa,19.30508679,76.50049366,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
545,2,W21709533503376-akK0O,Coconut Tree,Cocos nucifera,19.30520355,76.50042795,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
546,2,W21709533504047-akK0O,Coconut Tree,Cocos nucifera,19.30515767,76.50025897,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
547,2,W21709533511656-akK0O,Coconut Tree,Cocos nucifera,19.30485612,76.49951331,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
548,2,W21709533520350-akK0O,Coconut Tree,Cocos nucifera,19.30402487,76.49955925,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
549,2,W21709533596770-akK0O,Neem Tree,Azadirachta indica,19.30512033,76.50062609,22,12.5,10_50,9.6,Good,Ward 2,Bhau Madane,Private,Good
550,2,W21709533600311-akK0O,Neem Tree,Azadirachta indica,19.30516274,76.50063246,23,13.1,10_50,10.0,Good,Ward 2,Bhau Madane,Private,Good
551,2,W21709533600947-akK0O,Neem Tree,Azadirachta indica,19.30512192,76.50065426,26,14.8,10_50,11.3,Good,Ward 2,Bhau Madane,Private,Good
552,2,W21709533615947-akK0O,Custard apple Tree, Annona squamosa,19.30542125,76.5007535,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
553,2,W21709533628737-akK0O,Tutu Tree,Coriaria arborea,19.3054896,76.50053356,65,36.9,02_05,28.3,Good,Ward 2,Bhau Madane,Private,Good
554,2,W21709533644958-akK0O,Neem Tree,Azadirachta indica,19.30522444,76.50034178,70,39.8,05_10,30.4,Good,Ward 2,Bhau Madane,Private,Good
555,2,W21709533730256-akK0O,saptaparni tree,Alstonia scholaris,19.30531842,76.50037397,49,27.8,05_10,21.3,Good,Ward 2,Bhau Madane,Private,Good
556,2,W21709533738368-akK0O,Drumstick Tree,Moringa oleifera,19.30534183,76.50031261,48,27.3,05_10,20.9,Good,Ward 2,Bhau Madane,Private,Good
557,2,W21709533747805-akK0O,Babhul Tree,Vachellia nilotica,19.30536493,76.50024455,39,22.2,05_10,17.0,Good,Ward 2,Bhau Madane,Private,Good
558,2,W21709533760539-akK0O,Karanja tree,Milletia Pinnata,19.30538645,76.50018387,50,28.4,10_50,21.7,Good,Ward 2,Bhau Madane,Private,Good
559,2,W21709533762750-akK0O,Karanja tree,Milletia Pinnata,19.30519026,76.50012385,66,37.5,10_50,28.7,Good,Ward 2,Bhau Madane,Private,Good
560,2,W21709533778563-akK0O,Karanja tree,Milletia Pinnata,19.30537221,76.50004305,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
561,2,W21709533788359-akK0O,Karanja tree,Milletia Pinnata,19.30498775,76.50046382,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
562,2,W21709533788868-akK0O,Karanja tree,Milletia Pinnata,19.3049463,76.50039978,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
563,2,W21709533789486-akK0O,Karanja tree,Milletia Pinnata,19.30492257,76.50045812,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
564,2,W21709533805174-akK0O,Neem Tree,Azadirachta indica,19.30494377,76.50043901,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
565,2,W21709533806774-akK0O,Neem Tree,Azadirachta indica,19.30494662,76.50047287,22,12.5,10_50,9.6,Good,Ward 2,Bhau Madane,Private,Good
566,2,W21709534002279-akK0O,Neem Tree,Azadirachta indica,19.3053181,76.49962462,23,13.1,10_50,10.0,Good,Ward 2,Bhau Madane,Private,Good
567,2,W21709534006429-akK0O,Neem Tree,Azadirachta indica,19.30549055,76.49968699,26,14.8,10_50,11.3,Good,Ward 2,Bhau Madane,Private,Good
568,2,W21709534010903-akK0O,Neem Tree,Azadirachta indica,19.30526146,76.49985898,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
569,2,W21709534012007-akK0O,Neem Tree,Azadirachta indica,19.3053431,76.49991766,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
570,2,W21709534013392-akK0O,Neem Tree,Azadirachta indica,19.30539815,76.49974868,52,29.5,10_50,22.6,Good,Ward 2,Bhau Madane,Private,Good
571,2,W21709534021786-akK0O,Karanja tree,Milletia Pinnata,19.30529785,76.49992034,59,33.5,10_50,25.7,Good,Ward 2,Bhau Madane,Private,Good
572,2,W21709534023366-akK0O,Karanja tree,Milletia Pinnata,19.30536018,76.49975371,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
573,2,W21709534024082-akK0O,Karanja tree,Milletia Pinnata,19.30537695,76.4999361,54,30.7,10_50,23.5,Good,Ward 2,Bhau Madane,Private,Good
574,2,W21709534026112-akK0O,Karanja tree,Milletia Pinnata,19.305401,76.50001857,57,32.4,10_50,24.8,Good,Ward 2,Bhau Madane,Private,Good
575,2,W21709534040431-akK0O,Banyan Tree,Ficus benghalensis,19.3052371,76.49940468,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
576,2,W21709534056496-akK0O,Karanja tree,Milletia Pinnata,19.30511907,76.49944827,29,16.5,10_50,12.6,Good,Ward 2,Bhau Madane,Private,Good
577,2,W21709534072467-akK0O,Goolar tree,Ficus racemosa,19.30499756,76.49932757,52,29.5,10_50,22.6,Good,Ward 2,Bhau Madane,Private,Good
578,2,W21709534103555-akK0O,Neem Tree,Azadirachta indica,19.30436408,76.49965078,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
579,2,W21709534104981-akK0O,Neem Tree,Azadirachta indica,19.30449002,76.49975941,35,19.9,10_50,15.2,Good,Ward 2,Bhau Madane,Private,Good
580,2,W21709534105583-akK0O,Neem Tree,Azadirachta indica,19.30426535,76.49962261,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
581,2,W21709534106058-akK0O,Neem Tree,Azadirachta indica,19.30453463,76.49958909,62,35.2,10_50,27.0,Good,Ward 2,Bhau Madane,Private,Good
582,2,W21709534106526-akK0O,Neem Tree,Azadirachta indica,19.30432358,76.49954181,34,19.3,10_50,14.8,Good,Ward 2,Bhau Madane,Private,Good
583,2,W21709534115363-akK0O,Babhul Tree,Vachellia nilotica,19.30437231,76.4995921,21,11.9,10_50,9.1,Good,Ward 2,Bhau Madane,Private,Good
584,2,W21709534116129-akK0O,Babhul Tree,Vachellia nilotica,19.30432548,76.49960618,25,14.2,10_50,10.9,Good,Ward 2,Bhau Madane,Private,Good
585,2,W21709534117869-akK0O,Babhul Tree,Vachellia nilotica,19.30429826,76.49947744,35,19.9,10_50,15.2,Good,Ward 2,Bhau Madane,Private,Good
586,2,W21709534118324-akK0O,Babhul Tree,Vachellia nilotica,19.3044011,76.4995968,38,21.6,10_50,16.5,Good,Ward 2,Bhau Madane,Private,Good
587,2,W21709534124132-akK0O,Babhul Tree,Vachellia nilotica,19.30458083,76.49958104,62,35.2,10_50,27.0,Good,Ward 2,Bhau Madane,Private,Good
588,2,W21709534124633-akK0O,Babhul Tree,Vachellia nilotica,19.30460646,76.49954952,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
589,2,W21709534139827-akK0O,Neem Tree,Azadirachta indica,19.30414828,76.49995252,24,13.6,10_50,10.4,Good,Ward 2,Bhau Madane,Private,Good
590,2,W21709534140411-akK0O,Neem Tree,Azadirachta indica,19.30407392,76.49989922,65,36.9,10_50,28.3,Good,Ward 2,Bhau Madane,Private,Good
591,2,W21709534141992-akK0O,Neem Tree,Azadirachta indica,19.3041005,76.49988547,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
592,2,W21709534145814-akK0O,Neem Tree,Azadirachta indica,19.30417359,76.49997063,65,36.9,10_50,28.3,Good,Ward 2,Bhau Madane,Private,Good
593,2,W21709534147816-akK0O,Neem Tree,Azadirachta indica,19.30411284,76.49994817,70,39.8,10_50,30.4,Good,Ward 2,Bhau Madane,Private,Good
594,2,W21709534169014-akK0O,Peepal Tree,Ficus religiosa,19.30441756,76.50036693,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
595,2,W21709534169791-akK0O,Peepal Tree,Ficus religiosa,19.30440616,76.50017783,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
596,2,W21709534170344-akK0O,Peepal Tree,Ficus religiosa,19.30441091,76.5002811,39,22.2,10_50,17.0,Good,Ward 2,Bhau Madane,Private,Good
597,2,W21709534172556-akK0O,Peepal Tree,Ficus religiosa,19.30460045,76.50030993,50,28.4,10_50,21.7,Good,Ward 2,Bhau Madane,Private,Good
598,2,W21709534180625-akK0O,Neem Tree,Azadirachta indica,19.30468747,76.50039777,66,37.5,10_50,28.7,Good,Ward 2,Bhau Madane,Private,Good
599,2,W21709534258886-akK0O,Neem Tree,Azadirachta indica,19.30543359,76.4989581,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
600,2,W21709534484647-akK0O,Neem Tree,Azadirachta indica,19.30454539,76.49996795,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
601,2,W21709534494420-akK0O,Neem Tree,Azadirachta indica,19.30470519,76.50004372,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
602,2,W21709534495689-akK0O,Neem Tree,Azadirachta indica,19.30467164,76.49998371,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
603,2,W21709534505282-akK0O,Neem Tree,Azadirachta indica,19.30485992,76.49959881,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
604,2,W21709534507122-akK0O,Neem Tree,Azadirachta indica,19.30500895,76.49958607,22,12.5,10_50,9.6,Good,Ward 2,Bhau Madane,Private,Good
605,2,W21709534508458-akK0O,Neem Tree,Azadirachta indica,19.3050504,76.49974465,23,13.1,10_50,10.0,Good,Ward 2,Bhau Madane,Private,Good
606,2,W21709534509678-akK0O,Neem Tree,Azadirachta indica,19.30499725,76.49982277,26,14.8,10_50,11.3,Good,Ward 2,Bhau Madane,Private,Good
607,2,W21709534511128-akK0O,Neem Tree,Azadirachta indica,19.30496149,76.50003869,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
608,2,W21709534520312-akK0O,Babhul Tree,Vachellia nilotica,19.30461785,76.50000986,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
609,2,W21709534520701-akK0O,Babhul Tree,Vachellia nilotica,19.30469316,76.49990324,65,36.9,10_50,28.3,Good,Ward 2,Bhau Madane,Private,Good
610,2,W21709534521191-akK0O,Babhul Tree,Vachellia nilotica,19.30464475,76.49992503,70,39.8,10_50,30.4,Good,Ward 2,Bhau Madane,Private,Good
611,2,W21709534522023-akK0O,Babhul Tree,Vachellia nilotica,19.30462355,76.49996124,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
612,2,W21709534523973-akK0O,Babhul Tree,Vachellia nilotica,19.30469506,76.4999485,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
613,2,W21709534525244-akK0O,Babhul Tree,Vachellia nilotica,19.30466975,76.50002327,39,22.2,10_50,17.0,Good,Ward 2,Bhau Madane,Private,Good
614,2,W21709534526761-akK0O,Babhul Tree,Vachellia nilotica,19.30477701,76.49988346,50,28.4,10_50,21.7,Good,Ward 2,Bhau Madane,Private,Good
615,2,W21709534527476-akK0O,Babhul Tree,Vachellia nilotica,19.30474759,76.4998905,66,37.5,10_50,28.7,Good,Ward 2,Bhau Madane,Private,Good
616,2,W21709534528971-akK0O,Babhul Tree,Vachellia nilotica,19.30487985,76.49984255,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
617,2,W21709534529724-akK0O,Babhul Tree,Vachellia nilotica,19.30480359,76.49971817,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
618,2,W21709534530096-akK0O,Babhul Tree,Vachellia nilotica,19.30474316,76.49973962,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
619,2,W21709534531907-akK0O,Babhul Tree,Vachellia nilotica,19.30490643,76.49974767,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
620,2,W21709534532606-akK0O,Babhul Tree,Vachellia nilotica,19.30484568,76.49966553,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
621,2,W21709534533055-akK0O,Babhul Tree,Vachellia nilotica,19.30498206,76.4996957,22,12.5,10_50,9.6,Good,Ward 2,Bhau Madane,Private,Good
622,2,W21709534533845-akK0O,Babhul Tree,Vachellia nilotica,19.30498048,76.49975773,23,13.1,10_50,10.0,Good,Ward 2,Bhau Madane,Private,Good
623,2,W21709534538839-akK0O,Babhul Tree,Vachellia nilotica,19.30495041,76.49981104,26,14.8,10_50,11.3,Good,Ward 2,Bhau Madane,Private,Good
624,2,W21709534539430-akK0O,Babhul Tree,Vachellia nilotica,19.30495833,76.49987977,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
625,2,W21709534540402-akK0O,Babhul Tree,Vachellia nilotica,19.30492668,76.49991464,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
626,2,W21709534541280-akK0O,Babhul Tree,Vachellia nilotica,19.30482764,76.49978824,52,29.5,10_50,22.6,Good,Ward 2,Bhau Madane,Private,Good
627,2,W21709534542127-akK0O,Babhul Tree,Vachellia nilotica,19.30475392,76.49981741,59,33.5,10_50,25.7,Good,Ward 2,Bhau Madane,Private,Good
628,2,W21709534542777-akK0O,Babhul Tree,Vachellia nilotica,19.30472101,76.49978019,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
629,2,W21709534543394-akK0O,Babhul Tree,Vachellia nilotica,19.30468873,76.49984222,54,30.7,10_50,23.5,Good,Ward 2,Bhau Madane,Private,Good
630,2,W21709534544923-akK0O,Babhul Tree,Vachellia nilotica,19.30485074,76.49995085,57,32.4,10_50,24.8,Good,Ward 2,Bhau Madane,Private,Good
631,2,W21709534546211-akK0O,Babhul Tree,Vachellia nilotica,19.30490042,76.50000483,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
632,2,W21709534546872-akK0O,Babhul Tree,Vachellia nilotica,19.30486846,76.50005747,29,16.5,10_50,12.6,Good,Ward 2,Bhau Madane,Private,Good
633,2,W21709534547529-akK0O,Babhul Tree,Vachellia nilotica,19.30482796,76.50002796,52,29.5,10_50,22.6,Good,Ward 2,Bhau Madane,Private,Good
634,2,W21709534563553-akK0O,Guava Tree,Psidium guajava,19.30473873,76.50000315,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
635,2,W21709534574553-akK0O,Neem Tree,Azadirachta indica,19.30479062,76.49999443,35,19.9,10_50,15.2,Good,Ward 2,Bhau Madane,Private,Good
636,2,W21709534575769-akK0O,Neem Tree,Azadirachta indica,19.30481056,76.49995118,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
637,2,W21709534662911-akK0O,Subabul Tree,Leucaena leucocephala,19.30491466,76.49970677,62,35.2,10_50,27.0,Good,Ward 2,Bhau Madane,Private,Good
638,2,W21709534663644-akK0O,Subabul Tree,Leucaena leucocephala,19.30496244,76.49958909,34,19.3,10_50,14.8,Good,Ward 2,Bhau Madane,Private,Good
639,2,W21709534664078-akK0O,Subabul Tree,Leucaena leucocephala,19.30489631,76.49961423,21,11.9,10_50,9.1,Good,Ward 2,Bhau Madane,Private,Good
640,2,W21709534664779-akK0O,Subabul Tree,Leucaena leucocephala,19.30494156,76.49967156,25,14.2,10_50,10.9,Good,Ward 2,Bhau Madane,Private,Good
641,2,W21709534665446-akK0O,Subabul Tree,Leucaena leucocephala,19.30485802,76.49974901,35,19.9,10_50,15.2,Good,Ward 2,Bhau Madane,Private,Good
642,2,W21709534666763-akK0O,Subabul Tree,Leucaena leucocephala,19.30482416,76.49985764,38,21.6,10_50,16.5,Good,Ward 2,Bhau Madane,Private,Good
643,2,W21709534667453-akK0O,Subabul Tree,Leucaena leucocephala,19.30479284,76.49979394,62,35.2,10_50,27.0,Good,Ward 2,Bhau Madane,Private,Good
644,2,W21709534669369-akK0O,Subabul Tree,Leucaena leucocephala,19.30463462,76.49988782,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
645,2,W21709534670167-akK0O,Subabul Tree,Leucaena leucocephala,19.30476056,76.49970375,24,13.6,10_50,10.4,Good,Ward 2,Bhau Madane,Private,Good
646,2,W21709538614516-akK0O,Neem Tree,Azadirachta indica,19.30208612,76.50195848,65,36.9,10_50,28.3,Good,Ward 2,Bhau Madane,Private,Good
647,2,W21709538616095-akK0O,Neem Tree,Azadirachta indica,19.3021108,76.50189042,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
648,2,W21709538616881-akK0O,Neem Tree,Azadirachta indica,19.30219339,76.50189612,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
649,2,W21709538617642-akK0O,Neem Tree,Azadirachta indica,19.3020801,76.50187533,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
650,2,W21709538618454-akK0O,Neem Tree,Azadirachta indica,19.30203327,76.50180526,43,24.4,10_50,18.7,Good,Ward 2,Bhau Madane,Private,Good
651,2,W21709538620158-akK0O,Neem Tree,Azadirachta indica,19.302001,76.50180995,47,26.7,10_50,20.4,Good,Ward 2,Bhau Madane,Private,Good
652,2,W21709538620962-akK0O,Neem Tree,Azadirachta indica,19.30195163,76.5018874,65,36.9,10_50,28.3,Good,Ward 2,Bhau Madane,Private,Good
653,2,W21709538624216-akK0O,Neem Tree,Azadirachta indica,19.30207378,76.50200944,70,39.8,10_50,30.4,Good,Ward 2,Bhau Madane,Private,Good
654,2,W21709538624840-akK0O,Neem Tree,Azadirachta indica,19.30207093,76.50193602,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
655,2,W21709538626996-akK0O,Neem Tree,Azadirachta indica,19.30212915,76.5022552,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
656,2,W21709538627731-akK0O,Neem Tree,Azadirachta indica,19.30204941,76.50212176,39,22.2,10_50,17.0,Good,Ward 2,Bhau Madane,Private,Good
657,2,W21709538631946-akK0O,Neem Tree,Azadirachta indica,19.3023592,76.50220491,50,28.4,10_50,21.7,Good,Ward 2,Bhau Madane,Private,Good
658,2,W21709538634778-akK0O,Neem Tree,Azadirachta indica,19.30225098,76.50146764,66,37.5,10_50,28.7,Good,Ward 2,Bhau Madane,Private,Good
659,2,W21709538635527-akK0O,Neem Tree,Azadirachta indica,19.30242343,76.50167216,53,30.1,10_50,23.0,Good,Ward 2,Bhau Madane,Private,Good
660,2,W21709538636508-akK0O,Neem Tree,Azadirachta indica,19.30239938,76.50162723,61,34.7,10_50,26.5,Good,Ward 2,Bhau Madane,Private,Good
661,2,W21709538637570-akK0O,Neem Tree,Azadirachta indica,19.30258418,76.50172211,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
662,2,W21709538638123-akK0O,Neem Tree,Azadirachta indica,19.30252026,76.50165271,55,31.3,10_50,23.9,Good,Ward 2,Bhau Madane,Private,Good
663,2,W21709538638845-akK0O,Neem Tree,Azadirachta indica,19.30255507,76.50158633,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
664,2,W21709538696194-akK0O,Neem Tree,Azadirachta indica,19.30095994,76.50263473,22,12.5,10_50,9.6,Good,Ward 2,Bhau Madane,Private,Good
665,2,W21709538700933-akK0O,Neem Tree,Azadirachta indica,19.30095867,76.50318258,23,13.1,10_50,10.0,Good,Ward 2,Bhau Madane,Private,Good
666,2,W21709538701571-akK0O,Neem Tree,Azadirachta indica,19.30104379,76.50319699,26,14.8,10_50,11.3,Good,Ward 2,Bhau Madane,Private,Good
667,2,W21709538702803-akK0O,Neem Tree,Azadirachta indica,19.30115233,76.50321342,28,15.9,10_50,12.2,Good,Ward 2,Bhau Madane,Private,Good
668,2,W21709538703470-akK0O,Neem Tree,Azadirachta indica,19.30122606,76.50325164,65,36.9,10_50,28.3,Good,Ward 2,Bhau Madane,Private,Good
669,2,W21709538703981-akK0O,Neem Tree,Azadirachta indica,19.3011479,76.50314,70,39.8,10_50,30.4,Good,Ward 2,Bhau Madane,Private,Good
670,2,W21709538705594-akK0O,Neem Tree,Azadirachta indica,19.30128776,76.50329255,49,27.8,10_50,21.3,Good,Ward 2,Bhau Madane,Private,Good
671,2,W21709538706068-akK0O,Neem Tree,Azadirachta indica,19.30134883,76.50331937,48,27.3,10_50,20.9,Good,Ward 2,Bhau Madane,Private,Good
672,2,W21709538706789-akK0O,Neem Tree,Azadirachta indica,19.30141845,76.50325701,39,22.2,10_50,17.0,Good,Ward 2,Bhau Madane,Private,Good
673,2,W21709538708410-akK0O,Neem Tree,Azadirachta indica,19.30145167,76.50333446,50,28.4,10_50,21.7,Good,Ward 2,Bhau Madane,Private,Good
674,2,W21709538710746-akK0O,Neem Tree,Azadirachta indica,19.30153426,76.50338978,66,37.5,10_50,28.7,Good,Ward 2,Bhau Madane,Private,Good
