SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
7986,11,W111353936613049-GHe1b,Hiwar Tree,Acacia leucophloea,19.29958029,76.46629315,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7987,11,W111353636935175-GHe1b,Hiwar Tree,Acacia leucophloea,19.29692253,76.47198815,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7988,11,W111353337257301-GHe1b,Hiwar Tree,Acacia leucophloea,19.29811424,76.46644101,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7989,11,W111353037579427-GHe1b,Hiwar Tree,Acacia leucophloea,19.29737599,76.46829441,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7990,11,W111352737901553-GHe1b,Hiwar Tree,Acacia leucophloea,19.29678077,76.47169948,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7991,11,W111352438223679-GHe1b,Hiwar Tree,Acacia leucophloea,19.29757155,76.46725204,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7992,11,W111352138545805-GHe1b,Hiwar Tree,Acacia leucophloea,19.29738042,76.46719135,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7993,11,W111351838867931-GHe1b,Hiwar Tree,Acacia leucophloea,19.29721777,76.46717325,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7994,11,W111351539190057-GHe1b,Hiwar Tree,Acacia leucophloea,19.2971124,76.46703243,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7995,11,W111351239512183-GHe1b,Hiwar Tree,Acacia leucophloea,19.2966371,76.47190668,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7996,11,W111350939834309-GHe1b,Hiwar Tree,Acacia leucophloea,19.29616118,76.46763459,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7997,11,W111350640156435-GHe1b,Hiwar Tree,Acacia leucophloea,19.29877369,76.46759871,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7998,11,W111350340478561-GHe1b,Neem Tree,Azadirachta indica,19.29278978,76.47165421,30,17,10_50,13,Good,Ward 11,Akshay Hake,Private,Good,No
7999,11,W111350040800687-GHe1b,Neem Tree,Azadirachta indica,19.2989335,76.47074863,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8000,11,W111349741122813-GHe1b,Neem Tree,Azadirachta indica,19.29285433,76.47178162,61,35,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
8001,11,W111349441444939-GHe1b,Neem Tree,Azadirachta indica,19.29965718,76.46955471,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8002,11,W111349141767065-GHe1b,Neem Tree,Azadirachta indica,19.29222745,76.47173535,60,34,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
8003,11,W111348842089191-GHe1b,Neem Tree,Azadirachta indica,19.29200498,76.47171859,41,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,No
8004,11,W111348542411317-GHe1b,Neem Tree,Azadirachta indica,19.29971193,76.47055887,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8005,11,W111348242733443-GHe1b,Neem Tree,Azadirachta indica,19.29999355,76.47060279,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8006,11,W111347943055569-GHe1b,Neem Tree,Azadirachta indica,19.29180973,76.47172127,33,19,10_50,15,Good,Ward 11,Akshay Hake,Private,Good,No
8007,11,W111347643377695-GHe1b,Neem Tree,Azadirachta indica,19.2916841,76.47175211,30,17,10_50,13,Good,Ward 11,Akshay Hake,Private,Good,No
8008,11,W111347343699821-GHe1b,Neem Tree,Azadirachta indica,19.30028815,76.47042174,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8009,11,W111347044021947-GHe1b,Neem Tree,Azadirachta indica,19.29131227,76.47170853,66,38,10_50,30,Good,Ward 11,Akshay Hake,Private,Good,No
8010,11,W111346744344073-GHe1b,Neem Tree,Azadirachta indica,19.30041852,76.46934047,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8011,11,W111346444666199-GHe1b,Neem Tree,Azadirachta indica,19.29109392,76.47166561,40,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,No
8012,11,W111346144988325-GHe1b,Neem Tree,Azadirachta indica,19.30089982,76.46924861,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
8013,11,W111345845310451-GHe1b,Neem Tree,Azadirachta indica,19.30092924,76.4691041,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8014,11,W111345545632577-GHe1b,Neem Tree,Azadirachta indica,19.2911569,76.4706789,56,32,10_50,25,Good,Ward 11,Akshay Hake,Private,Good,No
8015,11,W111345245954703-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29668773,76.47186141,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8016,11,W111344946276829-GHe1b,Neem Tree,Azadirachta indica,19.29168948,76.46988496,43,25,10_50,19,Good,Ward 11,Akshay Hake,Private,Good,No
8017,11,W111344646598955-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29660736,76.4718128,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8018,11,W111344346921081-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29674564,76.47207599,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8019,11,W111344047243207-GHe1b,Neem Tree,Azadirachta indica,19.29164138,76.47001605,37,21,10_50,17,Good,Ward 11,Akshay Hake,Private,Good,No
8020,11,W111343747565333-GHe1b,Neem Tree,Azadirachta indica,19.29119519,76.47010591,32,18,10_50,14,Good,Ward 11,Akshay Hake,Private,Good,No
8021,11,W111343447887459-GHe1b,Neem Tree,Azadirachta indica,19.29134708,76.47004489,55,31,10_50,25,Good,Ward 11,Akshay Hake,Private,Good,No
8022,11,W111343148209585-GHe1b,Neem Tree,Azadirachta indica,19.29130784,76.47014748,53,30,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
8023,11,W111342848531711-GHe1b,Neem Tree,Azadirachta indica,19.2913148,76.46987289,51,29,10_50,23,Good,Ward 11,Akshay Hake,Private,Good,No
8024,11,W111342548853837-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29647888,76.47170115,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8025,11,W111342249175963-GHe1b,Neem Tree,Azadirachta indica,19.29098127,76.47035033,31,18,10_50,14,Good,Ward 11,Akshay Hake,Private,Good,No
8026,11,W111341949498089-GHe1b,Neem Tree,Azadirachta indica,19.29096259,76.470237,48,27,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
8027,11,W111341649820215-GHe1b,Neem Tree,Azadirachta indica,19.30001507,76.4673942,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
8028,11,W111341350142341-GHe1b,Neem Tree,Azadirachta indica,19.3002486,76.46710418,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8029,11,W111341050464467-GHe1b,Neem Tree,Azadirachta indica,19.30015019,76.46709982,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8030,11,W111340750786593-GHe1b,Neem Tree,Azadirachta indica,19.29664533,76.47155832,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8031,11,W111340451108719-GHe1b,Neem Tree,Azadirachta indica,19.29650135,76.47151407,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8032,11,W111340151430845-GHe1b,Neem Tree,Azadirachta indica,19.29162777,76.46936025,70,40,10_50,31,Good,Ward 11,Akshay Hake,Private,Good,No
8033,11,W111339851752971-GHe1b,Neem Tree,Azadirachta indica,19.29159296,76.46922614,53,30,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
8034,11,W111339552075097-GHe1b,Neem Tree,Azadirachta indica,19.29164107,76.46894619,53,30,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
8035,11,W111339252397223-GHe1b,Neem Tree,Azadirachta indica,19.29174486,76.46869808,34,19,10_50,15,Good,Ward 11,Akshay Hake,Private,Good,No
8036,11,W111338952719349-GHe1b,Neem Tree,Azadirachta indica,19.29189771,76.46868568,47,27,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,No
8037,11,W111338653041475-GHe1b,Neem Tree,Azadirachta indica,19.29600485,76.47177089,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8038,11,W111338353363601-GHe1b,Neem Tree,Azadirachta indica,19.29128696,76.46794405,30,17,10_50,13,Good,Ward 11,Akshay Hake,Private,Good,No
8039,11,W111338053685727-GHe1b,Neem Tree,Azadirachta indica,19.29129803,76.46831386,38,22,10_50,17,Good,Ward 11,Akshay Hake,Private,Good,No
8040,11,W111337754007853-GHe1b,Neem Tree,Azadirachta indica,19.29630326,76.46974213,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8041,11,W111337454329979-GHe1b,Neem Tree,Azadirachta indica,19.29085563,76.468223,59,34,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
8042,11,W111337154652105-GHe1b,Neem Tree,Azadirachta indica,19.29102905,76.46805435,30,17,10_50,13,Good,Ward 11,Akshay Hake,Private,Good,No
8043,11,W111336854974231-GHe1b,Neem Tree,Azadirachta indica,19.2908512,76.46802552,39,22,10_50,17,Good,Ward 11,Akshay Hake,Private,Good,No
8044,11,W111336555296357-GHe1b,Neem Tree,Azadirachta indica,19.29090943,76.46809191,49,28,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
8045,11,W111336255618483-GHe1b,Neem Tree,Azadirachta indica,19.29097462,76.46881644,52,30,10_50,23,Good,Ward 11,Akshay Hake,Private,Good,No
8046,11,W111335955940609-GHe1b,Neem Tree,Azadirachta indica,19.29612004,76.46978471,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8047,11,W111335656262735-GHe1b,Neem Tree,Azadirachta indica,19.29093443,76.46864075,61,35,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
8048,11,W111335356584861-GHe1b,Neem Tree,Azadirachta indica,19.29110088,76.4684929,53,30,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
8049,11,W111335056906987-GHe1b,Neem Tree,Azadirachta indica,19.29622795,76.46990776,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8050,11,W111334757229113-GHe1b,Neem Tree,Azadirachta indica,19.29310622,76.4674874,52,30,10_50,23,Good,Ward 11,Akshay Hake,Private,Good,No
8051,11,W111334457551239-GHe1b,Neem Tree,Azadirachta indica,19.29587638,76.47041101,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8052,11,W111334157873365-GHe1b,Neem Tree,Azadirachta indica,19.29231479,76.46710686,42,24,10_50,19,Good,Ward 11,Akshay Hake,Private,Good,No
8053,11,W111333858195491-GHe1b,Neem Tree,Azadirachta indica,19.29214675,76.46785218,52,30,10_50,23,Good,Ward 11,Akshay Hake,Private,Good,No
8054,11,W111333558517617-GHe1b,Neem Tree,Azadirachta indica,19.29266858,76.46849457,59,34,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
8055,11,W111333258839743-GHe1b,Neem Tree,Azadirachta indica,19.296127,76.47053272,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8056,11,W111332959161869-GHe1b,Neem Tree,Azadirachta indica,19.29603428,76.47051863,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8057,11,W111332659483995-GHe1b,Neem Tree,Azadirachta indica,19.29328248,76.46834537,38,22,10_50,17,Good,Ward 11,Akshay Hake,Private,Good,No
8058,11,W111332359806121-GHe1b,Neem Tree,Azadirachta indica,19.29326065,76.46840774,69,39,10_50,31,Good,Ward 11,Akshay Hake,Private,Good,No
8059,11,W111332060128247-GHe1b,Neem Tree,Azadirachta indica,19.29646623,76.47063263,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8060,11,W111331760450373-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29632383,76.47118013,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8061,11,W111331460772499-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29609314,76.47118013,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
8062,11,W111331161094625-GHe1b,Neem Tree,Azadirachta indica,19.29337489,76.46865617,54,31,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
8063,11,W111330861416751-GHe1b,Neem Tree,Azadirachta indica,19.29345273,76.46867596,51,29,10_50,23,Good,Ward 11,Akshay Hake,Private,Good,No
8064,11,W111330561738877-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29592669,76.47120126,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8065,11,W111330262061003-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2957729,76.47115063,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8066,11,W111329962383129-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29571183,76.4711741,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
8067,11,W111329662705255-GHe1b,Neem Tree,Azadirachta indica,19.29301698,76.4684986,49,28,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
8068,11,W111329363027381-GHe1b,Neem Tree,Azadirachta indica,19.29309356,76.46873061,43,25,10_50,19,Good,Ward 11,Akshay Hake,Private,Good,No
8069,11,W111329063349507-GHe1b,Neem Tree,Azadirachta indica,19.2938793,76.46873094,46,26,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,No
8070,11,W111328763671633-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29564474,76.47117745,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8071,11,W111328463993759-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29556089,76.47113722,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8072,11,W111328164315885-GHe1b,Neem Tree,Azadirachta indica,19.29626244,76.47052031,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8073,11,W111327864638011-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29542102,76.47117544,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8074,11,W111327564960137-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29538874,76.47122741,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
8075,11,W111327265282263-GHe1b,Neem Tree,Azadirachta indica,19.29436505,76.46885734,46,26,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,No
8076,11,W111326965604389-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29540456,76.47129916,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8077,11,W111326665926515-GHe1b,Neem Tree,Azadirachta indica,19.29456029,76.46879196,40,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,No
8078,11,W111326366248641-GHe1b,Hiwar Tree,Acacia leucophloea,19.29538526,76.47110369,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8079,11,W111326066570767-GHe1b,Mango Tree,Mangifera indica,19.29460966,76.46857738,48,27,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,No
8080,11,W111325766892893-GHe1b,Mango Tree,Mangifera indica,19.29440871,76.46827262,63,36,10_50,28,Good,Ward 11,Akshay Hake,Private,Good,No
8081,11,W111325467215019-GHe1b,Neem Tree,Azadirachta indica,19.289949,76.47168875,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8082,11,W111325167537145-GHe1b,Mango Tree,Mangifera indica,19.29395683,76.4681375,37,21,10_50,17,Good,Ward 11,Akshay Hake,Private,Good,No
8083,11,W111324867859271-GHe1b,Neem Tree,Azadirachta indica,19.29036323,76.4715258,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
8084,11,W111324568181397-GHe1b,Mango Tree,Mangifera indica,19.29356697,76.46841679,54,31,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
8085,11,W111324268503523-GHe1b,Neem Tree,Azadirachta indica,19.29051039,76.47170048,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8086,11,W111323968825649-GHe1b,Neem Tree,Azadirachta indica,19.29086418,76.47205386,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8087,11,W111323669147775-GHe1b,Neem Tree,Azadirachta indica,19.29085532,76.47178363,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8088,11,W111323369469901-GHe1b,Neem Tree,Azadirachta indica,19.29091924,76.4715647,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8089,11,W111323069792027-GHe1b,Mango Tree,Mangifera indica,19.29302585,76.46811303,70,40,10_50,31,Good,Ward 11,Akshay Hake,Private,Good,No
8090,11,W111322770114153-GHe1b,Mango Tree,Mangifera indica,19.29351317,76.46797892,70,40,10_50,31,Good,Ward 11,Akshay Hake,Private,Good,No
8091,11,W111322470436279-GHe1b,Mango Tree,Mangifera indica,19.29330938,76.46764766,57,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
8092,11,W111322170758405-GHe1b,Neem Tree,Azadirachta indica,19.29171638,76.47173602,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8093,11,W111321871080531-GHe1b,Neem Tree,Azadirachta indica,19.29129044,76.47174709,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8094,11,W111321571402657-GHe1b,Mango Tree,Mangifera indica,19.29356507,76.46747801,46,26,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,No
8095,11,W111321271724783-GHe1b,Neem Tree,Azadirachta indica,19.29101418,76.47132229,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8096,11,W111320972046909-GHe1b,Neem Tree,Azadirachta indica,19.29106228,76.47094812,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8097,11,W111320672369035-GHe1b,Neem Tree,Azadirachta indica,19.29109012,76.47072047,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8098,11,W111320372691161-GHe1b,Neem Tree,Azadirachta indica,19.29093696,76.47063565,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
8099,11,W111320073013287-GHe1b,Mango Tree,Mangifera indica,19.29261984,76.46726042,40,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,No
8100,11,W111319773335413-GHe1b,Mango Tree,Mangifera indica,19.2924208,76.4674532,57,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
8101,11,W111319473657539-GHe1b,Mango Tree,Mangifera indica,19.29226321,76.46743476,40,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,No
8102,11,W111319173979665-GHe1b,Mango Tree,Mangifera indica,19.29193062,76.46794237,30,17,10_50,13,Good,Ward 11,Akshay Hake,Private,Good,No
8103,11,W111318874301791-GHe1b,Mango Tree,Mangifera indica,19.29026577,76.46823876,60,34,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
8104,11,W111318574623917-GHe1b,Mango Tree,Mangifera indica,19.29027779,76.46833397,58,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
8105,11,W111318274946043-GHe1b,Mango Tree,Mangifera indica,19.29048254,76.46910142,68,39,10_50,30,Good,Ward 11,Akshay Hake,Private,Good,No
8106,11,W111317975268169-GHe1b,Mango Tree,Mangifera indica,19.29012874,76.46870144,54,31,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
8107,11,W111317675590295-GHe1b,Mango Tree,Mangifera indica,19.29071956,76.46880906,45,26,10_50,20,Good,Ward 11,Akshay Hake,Private,Good,No
8108,11,W111317375912421-GHe1b,Mango Tree,Mangifera indica,19.29092525,76.46976862,58,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
8109,11,W111317076234547-GHe1b,Mango Tree,Mangifera indica,19.28999773,76.47054479,38,22,10_50,17,Good,Ward 11,Akshay Hake,Private,Good,No
8110,11,W111316776556673-GHe1b,Mango Tree,Mangifera indica,19.28957685,76.47062492,56,32,10_50,25,Good,Ward 11,Akshay Hake,Private,Good,No
8111,11,W111316476878799-GHe1b,Mango Tree,Mangifera indica,19.28928951,76.47228755,45,26,10_50,20,Good,Ward 11,Akshay Hake,Private,Good,No
8112,11,W111316177200925-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.28996482,76.47059407,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8113,11,W111315877523051-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29011197,76.47150971,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8114,11,W111315577845177-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29000754,76.47152513,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8115,11,W111315278167303-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.28977337,76.47155598,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8116,11,W111314978489429-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.28916166,76.47155229,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8117,11,W111314678811555-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.28964235,76.47170585,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8118,11,W111314379133681-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29021577,76.47057999,64,37,10_50,29,Good,Ward 11,Akshay Hake,Private,Good,No
8119,11,W111314079455807-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29097051,76.47061285,37,21,10_50,17,Good,Ward 11,Akshay Hake,Private,Good,No
8120,11,W111313779777933-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29203948,76.47079993,43,25,10_50,19,Good,Ward 11,Akshay Hake,Private,Good,No
8121,11,W111313480100059-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29217365,76.4712549,70,40,10_50,31,Good,Ward 11,Akshay Hake,Private,Good,No
8122,11,W111313180422185-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29086608,76.47231974,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8123,11,W111312880744311-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29194581,76.47052333,65,37,10_50,29,Good,Ward 11,Akshay Hake,Private,Good,No
8124,11,W111312581066437-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29185973,76.47020113,63,36,10_50,28,Good,Ward 11,Akshay Hake,Private,Good,No
8125,11,W111312281388563-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29178853,76.47000633,40,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,No
8126,11,W111311981710689-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29184075,76.46991514,31,18,10_50,14,Good,Ward 11,Akshay Hake,Private,Good,No
8127,11,W111311682032815-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29188568,76.47005562,45,26,10_50,20,Good,Ward 11,Akshay Hake,Private,Good,No
8128,11,W111311382354941-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29164201,76.46947324,58,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
8129,11,W111311082677067-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29168695,76.46959327,60,34,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
8130,11,W111310782999193-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29168442,76.46968011,60,34,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
8131,11,W111310483321319-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29099487,76.46922246,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8132,11,W111310183643445-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29093222,76.46959025,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8133,11,W111309883965571-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29171511,76.46945011,36,21,10_50,16,Good,Ward 11,Akshay Hake,Private,Good,No
8134,11,W111309584287697-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29340115,76.47083279,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8135,11,W111309284609823-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29326698,76.47079289,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8136,11,W111308984931949-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29374576,76.47053439,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8137,11,W111308685254075-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29376949,76.47060715,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8138,11,W111308385576201-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2937445,76.47068661,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8139,11,W111308085898327-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29375494,76.47075366,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
8140,11,W111307786220453-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29534096,76.47094309,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8141,11,W111307486542579-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29524729,76.47070035,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8142,11,W111307186864705-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2938388,76.46929655,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8143,11,W111306887186831-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29344735,76.46989401,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8144,11,W111306587508957-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29313755,76.46938674,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
8145,11,W111306287831083-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29305116,76.46972068,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
8146,11,W111305988153209-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29311825,76.46892741,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
8147,11,W111305688475335-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.2910088,76.46956746,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8148,11,W111305388797461-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29091449,76.46957383,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
8149,11,W111305089119587-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29101133,76.46941658,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8150,11,W111304789441713-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29098506,76.46931633,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
8151,11,W111304489763839-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29098506,76.46922883,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
