SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
2560,9,W91709615606923-lPbwo,shevri Tree,Sesbania sesban,19.29732283,76.49850246,59,34,10_50,26,Good,ward 9,Pravin More,Private,Good
2561,9,W91709615608377-lPbwo,shevri Tree,Sesbania sesban,19.29736903,76.49855543,68,39,10_50,30,Good,ward 9,Pravin More,Private,Good
2562,9,W91709615609566-lPbwo,shevri Tree,Sesbania sesban,19.29731903,76.49866976,62,35,10_50,28,Good,ward 9,Pravin More,Private,Good
2563,9,W91709615610210-lPbwo,shevri Tree,Sesbania sesban,19.29736745,76.49867915,39,22,10_50,17,Good,ward 9,Pravin More,Private,Good
2564,9,W91709615611672-lPbwo,shevri Tree,Sesbania sesban,19.29729625,76.4987918,67,38,10_50,30,Good,ward 9,Pravin More,Private,Good
2565,9,W91709615612452-baw6S,peepal Tree,Ficus religiosa,19.29489414,76.498022,40,23,5_10,18,Good,ward 9,Pravin More,Private,Good
2566,9,W91709615612820-lPbwo,shevri Tree,Sesbania sesban,19.29726872,76.49884108,38,22,10_50,17,Good,ward 9,Pravin More,Private,Good
2567,9,W91709615613200-lPbwo,shevri Tree,Sesbania sesban,19.29734498,76.49884142,53,30,10_50,24,Good,ward 9,Pravin More,Private,Good
2568,9,W91709615615207-lPbwo,shevri Tree,Sesbania sesban,19.29730416,76.49896245,38,22,10_50,17,Good,ward 9,Pravin More,Private,Good
2569,9,W91709615621375-lPbwo,shevri Tree,Sesbania sesban,19.29720258,76.49902381,44,25,10_50,20,Good,ward 9,Pravin More,Private,Good
2570,9,W91709615621780-lPbwo,shevri Tree,Sesbania sesban,19.29725891,76.49894569,49,28,10_50,22,Good,ward 9,Pravin More,Private,Good
2571,9,W91709615622134-lPbwo,shevri Tree,Sesbania sesban,19.29721018,76.4991026,51,29,10_50,23,Good,ward 9,Pravin More,Private,Good
2572,9,W91709615622820-lPbwo,shevri Tree,Sesbania sesban,19.29731587,76.49911433,48,27,10_50,22,Good,ward 9,Pravin More,Private,Good
2573,9,W91709615624356-lPbwo,shevri Tree,Sesbania sesban,19.29716334,76.49915926,68,39,10_50,30,Good,ward 9,Pravin More,Private,Good
2574,9,W91709615627627-lPbwo,shevri Tree,Sesbania sesban,19.29730542,76.4993393,55,31,10_50,25,Good,ward 9,Pravin More,Private,Good
2575,9,W91709615629080-lPbwo,shevri Tree,Sesbania sesban,19.29726112,76.49947643,35,20,10_50,16,Good,ward 9,Pravin More,Private,Good
2576,9,W91709615629641-lPbwo,shevri Tree,Sesbania sesban,19.29738074,76.49946604,50,29,10_50,22,Good,ward 9,Pravin More,Private,Good
2577,9,W91709615630417-lPbwo,shevri Tree,Sesbania sesban,19.29735795,76.49941809,39,22,10_50,17,Good,ward 9,Pravin More,Private,Good
2578,9,W91709615632152-lPbwo,shevri Tree,Sesbania sesban,19.29731523,76.49949923,64,37,10_50,29,Good,ward 9,Pravin More,Private,Good
2579,9,W91709615633280-baw6S,Mango Tree,Mangifera indica,19.29485996,76.49789628,39,22,5_10,17,Good,ward 9,Pravin More,Private,Good
2580,9,W91709615634081-lPbwo,shevri Tree,Sesbania sesban,19.29748263,76.49970844,35,20,10_50,16,Good,ward 9,Pravin More,Private,Good
2581,9,W91709615634404-lPbwo,shevri Tree,Sesbania sesban,19.29745162,76.49968095,51,29,10_50,23,Good,ward 9,Pravin More,Private,Good
2582,9,W91709615634819-lPbwo,shevri Tree,Sesbania sesban,19.29741744,76.49964105,42,24,10_50,19,Good,ward 9,Pravin More,Private,Good
2583,9,W91709615635141-lPbwo,shevri Tree,Sesbania sesban,19.29738612,76.49959981,57,33,10_50,26,Good,ward 9,Pravin More,Private,Good
2584,9,W91709615648732-baw6S,custard apple tree, Annona squamosa,19.2949954,76.4979355,37,21,5_10,17,Good,ward 9,Pravin More,Private,Good
2585,9,W91709615657152-baw6S,custard apple tree, Annona squamosa,19.2949761,76.49793684,31,18,5_10,14,Good,ward 9,Pravin More,Private,Good
2586,9,W91709615662823-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29690355,76.50022812,30,17,10_50,13,Good,ward 9,Pravin More,Private,Good
2587,9,W91709615663169-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29699405,76.50015503,40,23,10_50,18,Good,ward 9,Pravin More,Private,Good
2588,9,W91709615664293-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29690798,76.50013056,59,34,10_50,26,Good,ward 9,Pravin More,Private,Good
2589,9,W91709615664730-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29700734,76.50010072,35,20,10_50,16,Good,ward 9,Pravin More,Private,Good
2590,9,W91709615671833-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29711366,76.49943016,51,29,10_50,23,Good,ward 9,Pravin More,Private,Good
2591,9,W91709615672650-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29698835,76.49941642,44,25,10_50,20,Good,ward 9,Pravin More,Private,Good
2592,9,W91709615672988-baw6S,shevri Tree,Sesbania sesban,19.29508939,76.49788387,40,23,5_10,18,Good,ward 9,Pravin More,Private,Good
2593,9,W91709615674376-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29716619,76.4993725,67,38,10_50,30,Good,ward 9,Pravin More,Private,Good
2594,9,W91709615676060-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29718802,76.49921559,45,26,10_50,20,Good,ward 9,Pravin More,Private,Good
2595,9,W91709615677398-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29726397,76.49915323,66,38,10_50,30,Good,ward 9,Pravin More,Private,Good
2596,9,W91709615678752-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29722885,76.49897151,54,31,10_50,24,Good,ward 9,Pravin More,Private,Good
2597,9,W91709615679396-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29726081,76.49887998,69,39,10_50,31,Good,ward 9,Pravin More,Private,Good
2598,9,W91709615680807-MZ1ci,Rain Tree,Samanea saman,19.294853,76.49838209,30,17,5_10,13,Good,ward 9,Pravin More,Private,Good
2599,9,W91709615681006-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29727156,76.49874721,62,35,10_50,28,Good,ward 9,Pravin More,Private,Good
2600,9,W91709615682361-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29733422,76.49858091,60,34,10_50,27,Good,ward 9,Pravin More,Private,Good
2601,9,W91709615682707-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29727726,76.49866305,59,34,10_50,26,Good,ward 9,Pravin More,Private,Good
2602,9,W91709615685532-lPbwo,Indian Jujube Tree,Ziziphus mauritiana,19.29744339,76.49833348,61,35,10_50,27,Good,ward 9,Pravin More,Private,Good
2603,9,W91709615692041-MZ1ci,Rain Tree,Samanea saman,19.29434701,76.4978205,31,18,5_10,14,Good,ward 9,Pravin More,Private,Good
2604,9,W91709615713162-MZ1ci,Neem Tree,Azadirachta indica,19.29445555,76.49833381,34,19,5_10,15,Good,ward 9,Pravin More,Private,Good
2605,9,W91709615737351-lPbwo,Eranda Tree,Ricinus communis,19.29750858,76.49770182,29,17,2_5,13,Good,ward 9,Pravin More,Private,Good
2606,9,W91709615737673-lPbwo,Eranda Tree,Ricinus communis,19.29758737,76.49761498,22,13,2_5,10,Good,ward 9,Pravin More,Private,Good
2607,9,W91709615738045-lPbwo,Eranda Tree,Ricinus communis,19.29750098,76.49773836,27,15,2_5,12,Good,ward 9,Pravin More,Private,Good
2608,9,W91709615741274-lPbwo,Eranda Tree,Ricinus communis,19.29755952,76.49769813,23,13,2_5,10,Good,ward 9,Pravin More,Private,Good
2609,9,W91709615743479-lPbwo,Eranda Tree,Ricinus communis,19.29745953,76.49782117,21,12,2_5,9,Good,ward 9,Pravin More,Private,Good
2610,9,W91709615743907-lPbwo,Eranda Tree,Ricinus communis,19.29753927,76.49782822,22,13,2_5,10,Good,ward 9,Pravin More,Private,Good
2611,9,W91709615753858-lPbwo,Eranda Tree,Ricinus communis,19.29764749,76.49759788,27,15,2_5,12,Good,ward 9,Pravin More,Private,Good
2612,9,W91709615754294-lPbwo,Eranda Tree,Ricinus communis,19.29758421,76.49758112,30,17,2_5,13,Good,ward 9,Pravin More,Private,Good
2613,9,W91709615754686-lPbwo,Eranda Tree,Ricinus communis,19.29764117,76.49754524,26,15,2_5,12,Good,ward 9,Pravin More,Private,Good
2614,9,W91709615755346-lPbwo,Eranda Tree,Ricinus communis,19.29762851,76.49763945,28,16,2_5,13,Good,ward 9,Pravin More,Private,Good
2615,9,W91709615756122-lPbwo,Eranda Tree,Ricinus communis,19.29763136,76.49757441,21,12,2_5,9,Good,ward 9,Pravin More,Private,Good
2616,9,W91709615795743-baw6S,Neem Tree,Azadirachta indica,19.29445998,76.49833348,34,19,5_10,15,Good,ward 9,Pravin More,Private,Good
2617,9,W91709615799559-lPbwo,Sag Tree,Tectona grandis,19.29781268,76.4975553,67,38,10_50,30,Good,ward 9,Pravin More,Private,Good
2618,9,W91709615803515-lPbwo,Sag Tree,Tectona grandis,19.29786141,76.49753954,58,33,10_50,26,Good,ward 9,Pravin More,Private,Good
2619,9,W91709615804169-lPbwo,Sag Tree,Tectona grandis,19.29794431,76.49752848,49,28,10_50,22,Good,ward 9,Pravin More,Private,Good
2620,9,W91709615805357-lPbwo,Sag Tree,Tectona grandis,19.29791077,76.49754055,45,26,10_50,20,Good,ward 9,Pravin More,Private,Good
2621,9,W91709615809833-lPbwo,Sag Tree,Tectona grandis,19.29797469,76.49752177,40,23,10_50,18,Good,ward 9,Pravin More,Private,Good
2622,9,W91709615810450-lPbwo,Sag Tree,Tectona grandis,19.29804462,76.49752848,49,28,10_50,22,Good,ward 9,Pravin More,Private,Good
2623,9,W91709615812830-lPbwo,Sag Tree,Tectona grandis,19.29804716,76.49758782,59,34,10_50,26,Good,ward 9,Pravin More,Private,Good
2624,9,W91709615813895-lPbwo,Sag Tree,Tectona grandis,19.2980038,76.49757642,41,23,10_50,18,Good,ward 9,Pravin More,Private,Good
2625,9,W91709615815727-lPbwo,Sag Tree,Tectona grandis,19.29802057,76.49754893,68,39,10_50,30,Good,ward 9,Pravin More,Private,Good
2626,9,W91709615816727-lPbwo,Sag Tree,Tectona grandis,19.29796362,76.49757642,38,22,10_50,17,Good,ward 9,Pravin More,Private,Good
2627,9,W91709615820279-lPbwo,Sag Tree,Tectona grandis,19.29785951,76.49751071,48,27,10_50,22,Good,ward 9,Pravin More,Private,Good
2628,9,W91709615824160-lPbwo,Sag Tree,Tectona grandis,19.29783071,76.49752412,67,38,10_50,30,Good,ward 9,Pravin More,Private,Good
2629,9,W91709615824987-lPbwo,Sag Tree,Tectona grandis,19.2977842,76.49755932,69,39,10_50,31,Good,ward 9,Pravin More,Private,Good
2630,9,W91709615827562-lPbwo,Sag Tree,Tectona grandis,19.29802564,76.4975154,48,27,10_50,22,Good,ward 9,Pravin More,Private,Good
2631,9,W91709615895625-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29656559,76.49781782,39,22,10_50,17,Good,ward 9,Pravin More,Private,Good
2632,9,W91709615896535-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29663647,76.49782218,34,19,10_50,15,Good,ward 9,Pravin More,Private,Good
2633,9,W91709615898978-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29629503,76.49797741,32,18,10_50,14,Good,ward 9,Pravin More,Private,Good
2634,9,W91709615899523-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29637066,76.4979117,58,33,10_50,26,Good,ward 9,Pravin More,Private,Good
2635,9,W91709615899919-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29642825,76.49791572,49,28,10_50,22,Good,ward 9,Pravin More,Private,Good
2636,9,W91709615901448-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29648838,76.49781279,65,37,10_50,29,Good,ward 9,Pravin More,Private,Good
2637,9,W91709615902234-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29648774,76.49776787,46,26,10_50,21,Good,ward 9,Pravin More,Private,Good
2638,9,W91709615902578-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29652445,76.49781078,63,36,10_50,28,Good,ward 9,Pravin More,Private,Good
2639,9,W91709615903223-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29651337,76.49791069,47,27,10_50,21,Good,ward 9,Pravin More,Private,Good
2640,9,W91709615904735-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29670672,76.49789829,56,32,10_50,25,Good,ward 9,Pravin More,Private,Good
2641,9,W91709615905278-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29668583,76.49779402,41,23,10_50,18,Good,ward 9,Pravin More,Private,Good
2642,9,W91709615905691-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29674406,76.49778295,31,18,10_50,14,Good,ward 9,Pravin More,Private,Good
2643,9,W91709615908582-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29687127,76.49770215,35,20,10_50,16,Good,ward 9,Pravin More,Private,Good
2644,9,W91709615911010-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.2968776,76.49785604,64,37,10_50,29,Good,ward 9,Pravin More,Private,Good
2645,9,W91709615911497-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29687918,76.49796199,40,23,10_50,18,Good,ward 9,Pravin More,Private,Good
2646,9,W91709615915544-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29706936,76.49768002,38,22,10_50,17,Good,ward 9,Pravin More,Private,Good
2647,9,W91709615915931-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29711746,76.4976133,59,34,10_50,26,Good,ward 9,Pravin More,Private,Good
2648,9,W91709616022320-lPbwo,Neem Tree,Azadirachta indica,19.29853289,76.504062,53,30,10_50,24,Good,ward 9,Pravin More,Private,Good
2649,9,W91709616031077-lPbwo,Neem Tree,Azadirachta indica,19.29821423,76.50450356,70,40,10_50,31,Good,ward 9,Pravin More,Private,Good
2650,9,W91709616031595-lPbwo,Neem Tree,Azadirachta indica,19.29847276,76.50453374,46,26,10_50,21,Good,ward 9,Pravin More,Private,Good
2651,9,W91709616032015-lPbwo,Neem Tree,Azadirachta indica,19.29830948,76.50469366,42,24,10_50,19,Good,ward 9,Pravin More,Private,Good
2652,9,W91709616032741-lPbwo,Neem Tree,Azadirachta indica,19.29834999,76.50459711,37,21,10_50,17,Good,ward 9,Pravin More,Private,Good
2653,9,W91709616033296-lPbwo,Neem Tree,Azadirachta indica,19.29839745,76.50448345,44,25,10_50,20,Good,ward 9,Pravin More,Private,Good
2654,9,W91711179776157-WEd1a,Neem Tree,Azadirachta indica,19.29475649,76.49908014,46,26,10_50,21,Good,ward9,Pravin More,Private,Good
2655,9,W91711179778069-WEd1a,Neem Tree,Azadirachta indica,19.29466883,76.49914652,55,31,10_50,25,Good,ward9,Pravin More,Private,Good
2656,9,W91711179778945-WEd1a,Neem Tree,Azadirachta indica,19.29463561,76.49921056,50,29,10_50,22,Good,ward9,Pravin More,Private,Good
2657,9,W91711179786150-WEd1a,Neem Tree,Azadirachta indica,19.29466124,76.49971347,41,23,10_50,18,Good,ward9,Pravin More,Private,Good
2658,9,W91711179787468-WEd1a,Neem Tree,Azadirachta indica,19.29479161,76.49978556,47,27,10_50,21,Good,ward9,Pravin More,Private,Good
2659,9,W91711179791541-WEd1a,Neem Tree,Azadirachta indica,19.29425967,76.49985429,55,31,10_50,25,Good,ward9,Pravin More,Private,Good
2660,9,W91711179795856-WEd1a,Neem Tree,Azadirachta indica,19.29518527,76.50053188,51,29,10_50,23,Good,ward9,Pravin More,Private,Good
2661,9,W91711179796543-WEd1a,Neem Tree,Azadirachta indica,19.29515869,76.50054496,36,21,10_50,16,Good,ward9,Pravin More,Private,Good
2662,9,W91711179801488-WEd1a,Neem Tree,Azadirachta indica,19.29554854,76.50031161,34,19,10_50,15,Good,ward9,Pravin More,Private,Good
2663,9,W91711179802136-WEd1a,Neem Tree,Azadirachta indica,19.29551595,76.50032301,44,25,10_50,20,Good,ward9,Pravin More,Private,Good
2664,9,W91711179805711-WEd1a,Neem Tree,Azadirachta indica,19.29612542,76.50034815,62,35,10_50,28,Good,ward9,Pravin More,Private,Good
2665,9,W91711179807335-WEd1a,Neem Tree,Azadirachta indica,19.29618301,76.50032636,31,18,10_50,14,Good,ward9,Pravin More,Private,Good
2666,9,W91711179812245-WEd1a,Neem Tree,Azadirachta indica,19.29636813,76.49983518,40,23,10_50,18,Good,ward9,Pravin More,Private,Good
2667,9,W91711179821323-WEd1a,Neem Tree,Azadirachta indica,19.29647097,76.49939865,68,39,10_50,30,Good,ward9,Pravin More,Private,Good
2668,9,W91711179823749-WEd1a,Neem Tree,Azadirachta indica,19.2965947,76.49912339,52,30,10_50,23,Good,ward9,Pravin More,Private,Good
2669,9,W91711179824303-WEd1a,Neem Tree,Azadirachta indica,19.29655736,76.49927493,64,37,10_50,29,Good,ward9,Pravin More,Private,Good
2670,9,W91711179825093-WEd1a,Neem Tree,Azadirachta indica,19.29654375,76.49909891,52,30,10_50,23,Good,ward9,Pravin More,Private,Good
2671,9,W91711179826913-WEd1a,Neem Tree,Azadirachta indica,19.29653869,76.49935003,47,27,10_50,21,Good,ward9,Pravin More,Private,Good
2672,9,W91711179837765-WEd1a,Neem Tree,Azadirachta indica,19.29748168,76.50070321,39,22,10_50,17,Good,ward9,Pravin More,Private,Good
2673,9,W91711179838413-WEd1a,Neem Tree,Azadirachta indica,19.29756142,76.50057111,38,22,10_50,17,Good,ward9,Pravin More,Private,Good
2674,9,W91711179881335-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29847276,76.5016849,61,35,10_50,27,Good,ward9,Pravin More,Private,Good
2675,9,W91711179882104-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29841929,76.5016906,42,24,10_50,19,Good,ward9,Pravin More,Private,Good
2676,9,W91711179884816-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29862845,76.50212009,49,28,10_50,22,Good,ward9,Pravin More,Private,Good
2677,9,W91711179885415-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29859269,76.50210734,43,25,10_50,19,Good,ward9,Pravin More,Private,Good
2678,9,W91711179886067-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29863193,76.50219519,31,18,10_50,14,Good,ward9,Pravin More,Private,Good
2679,9,W91711179888218-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29871642,76.50206175,55,31,10_50,25,Good,ward9,Pravin More,Private,Good
2680,9,W91711179903463-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29878635,76.50332808,50,29,10_50,22,Good,ward9,Pravin More,Private,Good
2681,9,W91711179919747-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29642825,76.49731658,70,40,10_50,31,Good,ward9,Pravin More,Private,Good
2682,9,W91711179925413-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29637351,76.49730586,31,18,10_50,14,Good,ward9,Pravin More,Private,Good
2683,9,W91711179926658-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29643711,76.49727434,50,29,10_50,22,Good,ward9,Pravin More,Private,Good
2684,9,W91711179928193-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29642477,76.49737023,54,31,10_50,24,Good,ward9,Pravin More,Private,Good
2685,9,W91711179937501-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29674881,76.49704937,33,19,10_50,15,Good,ward9,Pravin More,Private,Good
2686,9,W91711179938173-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29674279,76.49710804,44,25,10_50,20,Good,ward9,Pravin More,Private,Good
2687,9,W91711179938842-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.2967083,76.497043,52,30,10_50,23,Good,ward9,Pravin More,Private,Good
2688,9,W91711179939615-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29665419,76.49702925,59,34,10_50,26,Good,ward9,Pravin More,Private,Good
2689,9,W91711179941102-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29660704,76.49703763,39,22,10_50,17,Good,ward9,Pravin More,Private,Good
2690,9,W91711179941755-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29657255,76.49702691,39,22,10_50,17,Good,ward9,Pravin More,Private,Good
2691,9,W91711179942899-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29670261,76.49710402,53,30,10_50,24,Good,ward9,Pravin More,Private,Good
2692,9,W91711179943579-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29667001,76.4971114,40,23,10_50,18,Good,ward9,Pravin More,Private,Good
2693,9,W91711179944171-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29663805,76.49709765,41,23,10_50,18,Good,ward9,Pravin More,Private,Good
2694,9,W91711179944828-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29660736,76.49708726,59,34,10_50,26,Good,ward9,Pravin More,Private,Good
2695,9,W91711179945973-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29656749,76.49707351,70,40,10_50,31,Good,ward9,Pravin More,Private,Good
2696,9,W91711179946818-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29673172,76.49716068,69,39,10_50,31,Good,ward9,Pravin More,Private,Good
2697,9,W91711179947456-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29673393,76.49722539,33,19,10_50,15,Good,ward9,Pravin More,Private,Good
2698,9,W91711179948128-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29671147,76.49718884,64,37,10_50,29,Good,ward9,Pravin More,Private,Good
2699,9,W91711179962556-WEd1a,Indian-almond Tree,Terminalia catappa,19.29662666,76.49757843,32,18,10_50,14,Good,ward9,Pravin More,Private,Good
2700,9,W91711179964426-WEd1a,Indian-almond Tree,Terminalia catappa,19.29666653,76.49757843,68,39,10_50,30,Good,ward9,Pravin More,Private,Good
2701,9,W91711179974186-WEd1a,Indian-almond Tree,Terminalia catappa,19.29612257,76.49748355,33,19,10_50,15,Good,ward9,Pravin More,Private,Good
2702,9,W91711179984885-WEd1a,Indian-almond Tree,Terminalia catappa,19.29538906,76.4969746,43,25,10_50,19,Good,ward9,Pravin More,Private,Good
2703,9,W91711179988758-WEd1a,Indian-almond Tree,Terminalia catappa,19.29538811,76.49701148,68,39,10_50,30,Good,ward9,Pravin More,Private,Good
2704,9,W91711180114867-WEd1a,Neem Tree,Azadirachta indica,19.29636496,76.49611697,47,27,10_50,21,Good,ward9,Pravin More,Private,Good
2705,9,W91711180115679-WEd1a,Neem Tree,Azadirachta indica,19.29643806,76.49616592,70,40,10_50,31,Good,ward9,Pravin More,Private,Good
2706,9,W91711180118988-WEd1a,Neem Tree,Azadirachta indica,19.2962425,76.49603885,55,31,10_50,25,Good,ward9,Pravin More,Private,Good
2707,9,W91711180120787-WEd1a,Neem Tree,Azadirachta indica,19.29618839,76.49620548,37,21,10_50,17,Good,ward9,Pravin More,Private,Good
2708,9,W91711180121413-WEd1a,Neem Tree,Azadirachta indica,19.29624915,76.49618167,45,26,10_50,20,Good,ward9,Pravin More,Private,Good
2709,9,W91711180122187-WEd1a,Neem Tree,Azadirachta indica,19.29623681,76.4962608,52,30,10_50,23,Good,ward9,Pravin More,Private,Good
2710,9,W91711180122839-WEd1a,Neem Tree,Azadirachta indica,19.29617985,76.49625879,53,30,10_50,24,Good,ward9,Pravin More,Private,Good
2711,9,W91711180125040-WEd1a,Neem Tree,Azadirachta indica,19.29632952,76.4961696,48,27,10_50,22,Good,ward9,Pravin More,Private,Good
2712,9,W91711180141019-WEd1a,Gulmohar Tree,Delonix regia,19.296333,76.49612568,62,35,10_50,28,Good,ward9,Pravin More,Private,Good
2713,9,W91711180141987-WEd1a,Gulmohar Tree,Delonix regia,19.29623143,76.49607606,54,31,10_50,24,Good,ward9,Pravin More,Private,Good
2714,9,W91711180142810-WEd1a,Gulmohar Tree,Delonix regia,19.29621877,76.49611361,56,32,10_50,25,Good,ward9,Pravin More,Private,Good
2715,9,W91711180144077-WEd1a,Gulmohar Tree,Delonix regia,19.29621402,76.49616994,44,25,10_50,20,Good,ward9,Pravin More,Private,Good
2716,9,W91711180144882-WEd1a,Gulmohar Tree,Delonix regia,19.2963156,76.49621218,47,27,10_50,21,Good,ward9,Pravin More,Private,Good
2717,9,W91711180154102-WEd1a,Gulmohar Tree,Delonix regia,19.29654154,76.49646197,51,29,10_50,23,Good,ward9,Pravin More,Private,Good
2718,9,W91711180155136-WEd1a,Gulmohar Tree,Delonix regia,19.2964773,76.49644487,36,21,10_50,16,Good,ward9,Pravin More,Private,Good
2719,9,W91711180156545-WEd1a,Gulmohar Tree,Delonix regia,19.29655325,76.4966001,67,38,10_50,30,Good,ward9,Pravin More,Private,Good
2720,9,W91711180170428-WEd1a,Neem Tree,Azadirachta indica,19.29648996,76.49657227,43,25,10_50,19,Good,ward9,Pravin More,Private,Good
2721,9,W91711180171125-WEd1a,Neem Tree,Azadirachta indica,19.29654818,76.49656892,49,28,10_50,22,Good,ward9,Pravin More,Private,Good
2722,9,W91711180172535-WEd1a,Neem Tree,Azadirachta indica,19.29660704,76.49648812,35,20,10_50,16,Good,ward9,Pravin More,Private,Good
2723,9,W91711180173097-WEd1a,Neem Tree,Azadirachta indica,19.29658805,76.49652198,46,26,10_50,21,Good,ward9,Pravin More,Private,Good
2724,9,W91711180201877-WEd1a,Neem Tree,Azadirachta indica,19.29545646,76.49643447,46,26,10_50,21,Good,ward9,Pravin More,Private,Good
2725,9,W91711180203306-WEd1a,Neem Tree,Azadirachta indica,19.29569379,76.49642877,62,35,10_50,28,Good,ward9,Pravin More,Private,Good
2726,9,W91711180203699-WEd1a,Neem Tree,Azadirachta indica,19.29565519,76.49640094,54,31,10_50,24,Good,ward9,Pravin More,Private,Good
2727,9,W91711180211321-WEd1a,Neem Tree,Azadirachta indica,19.2954169,76.49664335,52,30,10_50,23,Good,ward9,Pravin More,Private,Good
2728,9,W91711180211809-WEd1a,Neem Tree,Azadirachta indica,19.29541817,76.49659675,34,19,10_50,15,Good,ward9,Pravin More,Private,Good
2729,9,W91711180213681-WEd1a,Neem Tree,Azadirachta indica,19.29559949,76.49681769,44,25,10_50,20,Good,ward9,Pravin More,Private,Good
2730,9,W91711180216230-WEd1a,Neem Tree,Azadirachta indica,19.29570582,76.49682306,63,36,10_50,28,Good,ward9,Pravin More,Private,Good
2731,9,W91711180217772-WEd1a,Neem Tree,Azadirachta indica,19.29602985,76.49687637,42,24,10_50,19,Good,ward9,Pravin More,Private,Good
2732,9,W91711180222449-WEd1a,Neem Tree,Azadirachta indica,19.29631022,76.49756335,64,37,10_50,29,Good,ward9,Pravin More,Private,Good
2733,9,W91711180240338-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29686842,76.49805084,55,31,10_50,25,Good,ward9,Pravin More,Private,Good
2734,9,W91711180243386-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.2969624,76.49792779,52,30,10_50,23,Good,ward9,Pravin More,Private,Good
2735,9,W91711180244796-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29712664,76.49789929,30,17,10_50,13,Good,ward9,Pravin More,Private,Good
2736,9,W91711180246182-WEd1a,Gum Arabic Tree,Vachellia nilotica,19.29722473,76.49784934,66,38,10_50,30,Good,ward9,Pravin More,Private,Good
2737,9,W91711180295741-WEd1a,Neem Tree,Azadirachta indica,19.29416157,76.50005814,64,37,10_50,29,Good,ward9,Pravin More,Private,Good
2738,9,W91711180300041-WEd1a,Neem Tree,Azadirachta indica,19.29455744,76.50008496,54,31,10_50,24,Good,ward9,Pravin More,Private,Good
