SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
486,11,W111709362336849-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29478687,76.47736363,39,18,5_10,14,Good,Ward 11,Vivek Hake,Private,Good,Yes
487,11,W111709362344210-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29457928,76.47742532,33,21,5_10,16,Good,Ward 11,Vivek Hake,Private,Good,Yes
488,11,W111709362344626-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29459352,76.47752926,34,18,5_10,14,Good,Ward 11,Vivek Hake,Private,Good,Yes
489,11,W111709362345358-h9mUY,Gum Arabic Tree,Vachellia nilotica,19.29456662,76.47737838,32,18,5_10,14,Good,Ward 11,Vivek Hake,Private,Good,Yes
490,11,W111709362544067-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29494699,76.47651371,37,22,5_10,17,Good,Ward 11,Vivek Hake,Private,Good,Yes
491,11,W111709362554663-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29531311,76.4756088,39,21,5_10,17,Good,Ward 11,Vivek Hake,Private,Good,Yes
492,11,W111709362555063-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29519603,76.47554811,34,22,5_10,17,Good,Ward 11,Vivek Hake,Private,Good,Yes
493,11,W111709362556193-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29490775,76.47537913,37,20,5_10,16,Good,Ward 11,Vivek Hake,Private,Good,Yes
494,11,W111709362575475-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29479288,76.47535902,39,21,5_10,16,Good,Ward 11,Vivek Hake,Private,Good,Yes
495,11,W111709362577231-h9mUY,Indian Jujube Tree,Ziziphus mauritiana,19.29469984,76.47532213,39,22,5_10,17,Good,Ward 11,Vivek Hake,Private,Good,Yes
496,11,W111709362932804-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29479699,76.4782444,31,19,5_10,15,Good,Ward 11,Vivek Hake,Private,Good,Yes
497,11,W111709362933750-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29484952,76.47824541,38,20,5_10,16,Good,Ward 11,Vivek Hake,Private,Good,Yes
498,11,W111709362938103-lPbwo,Gum Arabic Tree,Vachellia nilotica,19.29474478,76.47810996,34,23,5_10,18,Good,Ward 11,Vivek Hake,Private,Good,Yes
499,11,W111709363309819-lPbwo,Neem Tree,Azadirachta indica,19.30507509,76.47973269,31,22,5_10,17,Good,Ward 11,Vivek Hake,Private,Good,Yes
