SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark
9029,1,W131713455795663-akK0O,Neem Tree,Azadirachta indica,19.32396451,76.50330327,0,13,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9030,1,W131713455797229-akK0O,Neem Tree,Azadirachta indica,19.32443308,76.50396846,66,17,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9031,1,W131713455807265-akK0O,Tamarind Tree,Tamarindus indica,19.32411258,76.5043899,47,14,10_50,28,Good,Ward 1,Shubham Dhaigude,Private,Good
9032,1,W131713455807638-akK0O,Tamarind Tree,Tamarindus indica,19.32378006,76.50417432,57,14,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9033,1,W131713455809179-akK0O,Tamarind Tree,Tamarindus indica,19.32349373,76.50382228,52,14,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9034,1,W131713455809502-akK0O,Tamarind Tree,Tamarindus indica,19.323414,76.50405832,32,12,10_50,29,Good,Ward 1,Shubham Dhaigude,Private,Good
9035,1,W131713455810551-akK0O,Tamarind Tree,Tamarindus indica,19.32364686,76.50358122,32,15,10_50,27,Good,Ward 1,Shubham Dhaigude,Private,Good
9036,1,W131713455821796-akK0O,Tamarind Tree,Tamarindus indica,19.32255785,76.50406636,64,17,10_50,20,Good,Ward 1,Shubham Dhaigude,Private,Good
9037,1,W131713455822285-akK0O,Tamarind Tree,Tamarindus indica,19.32254804,76.5039289,33,14,10_50,23,Good,Ward 1,Shubham Dhaigude,Private,Good
9038,1,W131713455825148-akK0O,Tamarind Tree,Tamarindus indica,19.32293625,76.50315844,70,17,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9039,1,W131713455854733-akK0O,Tamarind Tree,Tamarindus indica,19.32220128,76.50262769,64,13,10_50,31,Good,Ward 1,Shubham Dhaigude,Private,Good
9040,1,W131713455856494-akK0O,Tamarind Tree,Tamarindus indica,19.32287993,76.50231622,58,13,10_50,5,Good,Ward 1,Shubham Dhaigude,Private,Good
9041,1,W131713455858199-akK0O,Tamarind Tree,Tamarindus indica,19.32194057,76.50219049,66,16,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9042,1,W131713455859568-akK0O,Tamarind Tree,Tamarindus indica,19.32235916,76.50223542,51,11,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9043,1,W131713455861632-akK0O,Tamarind Tree,Tamarindus indica,19.32251071,76.5015766,59,12,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9044,1,W131713455862017-akK0O,Tamarind Tree,Tamarindus indica,19.32207187,76.50157593,31,13,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9045,1,W131713455863001-akK0O,Tamarind Tree,Tamarindus indica,19.32298118,76.50180493,50,13,10_50,5,Good,Ward 1,Shubham Dhaigude,Private,Good
9046,1,W131713455865272-akK0O,Tamarind Tree,Tamarindus indica,19.32266605,76.50095902,39,12,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9047,1,W131713455867302-akK0O,Tamarind Tree,Tamarindus indica,19.32368641,76.501357,55,17,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9048,1,W131713455876133-akK0O,Mango Tree,Mangifera indica,19.32310172,76.50028612,36,14,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9049,1,W131713455877668-akK0O,Mango Tree,Mangifera indica,19.32320297,76.50039174,44,15,10_50,8,Good,Ward 1,Shubham Dhaigude,Private,Good
9050,1,W131713455879254-akK0O,Mango Tree,Mangifera indica,19.32372722,76.50120981,66,16,10_50,5,Good,Ward 1,Shubham Dhaigude,Private,Good
9051,1,W131713455881886-akK0O,Mango Tree,Mangifera indica,19.32408885,76.50086246,56,17,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9052,1,W131713455884632-akK0O,Mango Tree,Mangifera indica,19.3228967,76.50217976,39,13,10_50,5,Good,Ward 1,Shubham Dhaigude,Private,Good
9053,1,W131713455885253-akK0O,Mango Tree,Mangifera indica,19.32282235,76.50248319,43,17,10_50,8,Good,Ward 1,Shubham Dhaigude,Private,Good
9054,1,W131713455886865-akK0O,Mango Tree,Mangifera indica,19.32249236,76.50182705,45,26,10_50,20,Good,Ward 1,Shubham Dhaigude,Private,Good
9055,1,W131713455887395-akK0O,Mango Tree,Mangifera indica,19.32243446,76.50203224,52,30,10_50,23,Good,Ward 1,Shubham Dhaigude,Private,Good
9056,1,W131713455887916-akK0O,Mango Tree,Mangifera indica,19.32245534,76.50171742,33,19,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9057,1,W131713455890789-akK0O,Mango Tree,Mangifera indica,19.32200258,76.5019206,70,21,10_50,31,Good,Ward 1,Shubham Dhaigude,Private,Good
9058,1,W131713455895855-akK0O,Mango Tree,Mangifera indica,19.32186211,76.50255159,33,17,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9059,1,W131713455897424-akK0O,Mango Tree,Mangifera indica,19.32121667,76.50254421,70,14,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9060,1,W131713455899121-akK0O,Mango Tree,Mangifera indica,19.3212578,76.50230382,64,17,10_50,12,Good,Ward 1,Shubham Dhaigude,Private,Good
9061,1,W131713455899539-akK0O,Mango Tree,Mangifera indica,19.32148149,76.50254019,58,13,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9062,1,W131713455901207-akK0O,Mango Tree,Mangifera indica,19.32133088,76.50201883,66,13,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9063,1,W131713455901746-akK0O,Mango Tree,Mangifera indica,19.32140777,76.50174189,51,16,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9064,1,W131713455908775-akK0O,Mango Tree,Mangifera indica,19.32177225,76.49985295,59,11,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9065,1,W131713455909544-akK0O,Mango Tree,Mangifera indica,19.32146598,76.49984054,31,12,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9066,1,W131713455916652-akK0O,Mango Tree,Mangifera indica,19.32101892,76.49879314,50,13,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9067,1,W131713455919721-akK0O,Mango Tree,Mangifera indica,19.31994761,76.50006618,39,13,10_50,29,Good,Ward 1,Shubham Dhaigude,Private,Good
9068,1,W131713455928664-akK0O,Mango Tree,Mangifera indica,19.32025862,76.49786811,55,12,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9069,1,W131713455929741-akK0O,Mango Tree,Mangifera indica,19.31983687,76.49727501,36,17,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9070,1,W131713455932208-akK0O,Mango Tree,Mangifera indica,19.32125748,76.4975553,44,14,10_50,20,Good,Ward 1,Shubham Dhaigude,Private,Good
9071,1,W131713455934345-akK0O,Mango Tree,Mangifera indica,19.32236074,76.49806894,66,15,10_50,23,Good,Ward 1,Shubham Dhaigude,Private,Good
9072,1,W131713455936260-akK0O,Mango Tree,Mangifera indica,19.32290809,76.49811219,56,16,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9073,1,W131713455939511-akK0O,Mango Tree,Mangifera indica,19.3232248,76.49811085,39,17,10_50,22,Good,Ward 1,Shubham Dhaigude,Private,Good
9074,1,W131713455940551-akK0O,Mango Tree,Mangifera indica,19.32301851,76.49846021,43,13,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9075,1,W131713455958158-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32336433,76.49811354,45,17,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9076,1,W131713455958954-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32347127,76.49811052,52,26,10_50,12,Good,Ward 1,Shubham Dhaigude,Private,Good
9077,1,W131713455963270-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32165613,76.49802066,33,30,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9078,1,W131713455965463-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32134828,76.49790399,70,19,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9079,1,W131713455979126-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32535313,76.50118433,44,21,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9080,1,W131713455979715-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32513325,76.50076758,46,22,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9081,1,W131713455984280-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32548222,76.50000684,48,23,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9082,1,W131713455986537-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32566161,76.49835493,49,24,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9083,1,W131713455992247-akK0O,Gum Arabic Tree,Vachellia nilotica,19.32445808,76.49899296,51,21,10_50,29,Good,Ward 1,Shubham Dhaigude,Private,Good
9084,1,W131713456008286-akK0O,Neem Tree,Azadirachta indica,19.32315203,76.50013927,59,11,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9085,1,W131713456011570-akK0O,Neem Tree,Azadirachta indica,19.32237308,76.50020666,49,14,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9086,1,W131713456015394-akK0O,Neem Tree,Azadirachta indica,19.32123375,76.49976309,67,14,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9087,1,W131713456017691-akK0O,Neem Tree,Azadirachta indica,19.32120116,76.50062911,48,17,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9088,1,W131713456024771-akK0O,Neem Tree,Azadirachta indica,19.32145871,76.50162287,54,13,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9089,1,W131713456026583-akK0O,Neem Tree,Azadirachta indica,19.32135556,76.50164701,66,17,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9090,1,W131713456031359-akK0O,Neem Tree,Azadirachta indica,19.32180958,76.50278192,47,14,10_50,29,Good,Ward 1,Shubham Dhaigude,Private,Good
9091,1,W131713456031866-akK0O,Neem Tree,Azadirachta indica,19.32168176,76.50299851,57,14,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9092,1,W131713456032534-akK0O,Neem Tree,Azadirachta indica,19.32152452,76.5029861,52,14,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9093,1,W131713456034932-akK0O,Neem Tree,Azadirachta indica,19.32232245,76.5031011,32,12,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9094,1,W131713456041023-akK0O,Neem Tree,Azadirachta indica,19.32318841,76.50302164,32,15,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9095,1,W131713456043381-akK0O,Neem Tree,Azadirachta indica,19.32270212,76.50296632,64,17,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9096,1,W131713456052942-akK0O,Coconut Tree,Cocos nucifera,19.32301535,76.50290094,55,22,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9097,1,W131713456053316-akK0O,Coconut Tree,Cocos nucifera,19.32300491,76.50296934,57,22,10_50,8,Good,Ward 1,Shubham Dhaigude,Private,Good
9098,1,W131713456054416-akK0O,Coconut Tree,Cocos nucifera,19.32290778,76.50296096,53,21,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9099,1,W131713456054864-akK0O,Coconut Tree,Cocos nucifera,19.32295017,76.50292877,54,22,10_50,5,Good,Ward 1,Shubham Dhaigude,Private,Good
9100,1,W131713456055305-akK0O,Coconut Tree,Cocos nucifera,19.32297548,76.50301192,51,23,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9101,1,W131713456057024-akK0O,Coconut Tree,Cocos nucifera,19.32279483,76.50295157,52,22,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9102,1,W131713456058512-akK0O,Coconut Tree,Cocos nucifera,19.32277299,76.50290497,53,24,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9103,1,W131713456059041-akK0O,Coconut Tree,Cocos nucifera,19.3227132,76.50288083,54,22,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9104,1,W131713456061285-akK0O,Coconut Tree,Cocos nucifera,19.32262524,76.50303371,53,23,10_50,5,Good,Ward 1,Shubham Dhaigude,Private,Good
9105,1,W131713456061750-akK0O,Coconut Tree,Cocos nucifera,19.32262271,76.5029794,54,24,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9106,1,W131713456062131-akK0O,Coconut Tree,Cocos nucifera,19.3226148,76.50291972,53,22,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9107,1,W131713456063409-akK0O,Coconut Tree,Cocos nucifera,19.32265751,76.50286037,52,22,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9108,1,W131713456063781-akK0O,Coconut Tree,Cocos nucifera,19.32269896,76.50277957,55,22,10_50,8,Good,Ward 1,Shubham Dhaigude,Private,Good
9109,1,W131713456079184-akK0O,Coconut Tree,Cocos nucifera,19.32351335,76.50470942,57,22,10_50,5,Good,Ward 1,Shubham Dhaigude,Private,Good
9110,1,W131713456115635-akK0O,Coconut Tree,Cocos nucifera,19.32453496,76.50173418,55,22,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9111,1,W131713456151305-akK0O,Neem Tree,Azadirachta indica,19.32390978,76.50488511,57,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9112,1,W131713456152138-akK0O,Neem Tree,Azadirachta indica,19.32386928,76.50527269,53,21,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9113,1,W131713456153020-akK0O,Neem Tree,Azadirachta indica,19.32372501,76.50490422,54,22,10_50,26,Good,Ward 1,Shubham Dhaigude,Private,Good
9114,1,W131713456154795-akK0O,Neem Tree,Azadirachta indica,19.32346684,76.50554426,51,23,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9115,1,W131713456159433-akK0O,Neem Tree,Azadirachta indica,19.32273534,76.50522374,52,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9116,1,W131713456159806-akK0O,Neem Tree,Azadirachta indica,19.32288911,76.50531225,53,24,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9117,1,W131713456161149-akK0O,Neem Tree,Azadirachta indica,19.32291853,76.50557343,55,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9118,1,W131713456165066-akK0O,Neem Tree,Azadirachta indica,19.32320676,76.50405329,55,22,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9119,1,W131713456165465-akK0O,Neem Tree,Azadirachta indica,19.32330927,76.50387894,57,22,10_50,12,Good,Ward 1,Shubham Dhaigude,Private,Good
9120,1,W131713456174141-akK0O,Neem Tree,Azadirachta indica,19.32476972,76.49716605,53,21,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9121,1,W131713456181542-akK0O,Neem Tree,Azadirachta indica,19.31980745,76.50218211,55,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9122,1,W131713456183341-akK0O,Neem Tree,Azadirachta indica,19.31988876,76.50156688,57,12,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9123,1,W131713456183772-akK0O,Neem Tree,Azadirachta indica,19.31978846,76.50151089,32,15,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9124,1,W131713456184156-akK0O,Neem Tree,Azadirachta indica,19.31948567,76.50141299,64,17,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9125,1,W131713456185749-akK0O,Neem Tree,Azadirachta indica,19.31955148,76.50105324,33,14,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9126,1,W131713456186218-akK0O,Neem Tree,Azadirachta indica,19.31925597,76.50103614,70,17,10_50,29,Good,Ward 1,Shubham Dhaigude,Private,Good
9127,1,W131713456189753-akK0O,Neem Tree,Azadirachta indica,19.31902468,76.4998221,64,13,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9128,1,W131713456192187-akK0O,Neem Tree,Azadirachta indica,19.31874783,76.50070589,58,13,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9129,1,W131713456192523-akK0O,Neem Tree,Azadirachta indica,19.31897311,76.50070321,66,16,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9130,1,W131713456193200-akK0O,Neem Tree,Azadirachta indica,19.31862507,76.50046013,51,11,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9131,1,W131713456200149-akK0O,Neem Tree,Azadirachta indica,19.32112048,76.50415689,59,12,10_50,26,Good,Ward 1,Shubham Dhaigude,Private,Good
9132,1,W131713456201060-akK0O,Neem Tree,Azadirachta indica,19.32068702,76.50393527,31,13,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9133,1,W131713456211716-akK0O,Neem Tree,Azadirachta indica,19.32004537,76.49850748,50,13,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9134,1,W131713456213225-akK0O,Neem Tree,Azadirachta indica,19.31987262,76.49778899,39,12,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9135,1,W131713456215969-akK0O,Neem Tree,Azadirachta indica,19.31921832,76.49764415,55,17,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9136,1,W131713456216477-akK0O,Neem Tree,Azadirachta indica,19.31902816,76.49760459,36,14,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9137,1,W131713456217063-akK0O,Neem Tree,Azadirachta indica,19.31895444,76.49777893,44,15,10_50,12,Good,Ward 1,Shubham Dhaigude,Private,Good
9138,1,W131713456218340-akK0O,Neem Tree,Azadirachta indica,19.31973088,76.49776317,66,16,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9139,1,W131713456235023-akK0O,Neem Tree,Azadirachta indica,19.32412714,76.5029804,56,17,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9140,1,W131713456240807-akK0O,Neem Tree,Azadirachta indica,19.32374083,76.50521267,39,13,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9141,1,W131713456243891-akK0O,Neem Tree,Azadirachta indica,19.32404772,76.50515232,43,17,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9142,1,W131713456244248-akK0O,Neem Tree,Azadirachta indica,19.3240202,76.50523547,59,11,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9143,1,W131713456247655-akK0O,Neem Tree,Azadirachta indica,19.32304762,76.50582187,49,14,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9144,1,W131713456248341-akK0O,Neem Tree,Azadirachta indica,19.32270276,76.50598112,67,14,10_50,29,Good,Ward 1,Shubham Dhaigude,Private,Good
9145,1,W131713457236177-akK0O,Neem Tree,Azadirachta indica,19.32367375,76.50337234,48,17,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9146,1,W131713457236517-akK0O,Neem Tree,Azadirachta indica,19.32335483,76.50318392,54,13,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9147,1,W131713457252310-akK0O,Coconut Tree,Cocos nucifera,19.32368799,76.50390107,55,22,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9148,1,W131713457253259-akK0O,Coconut Tree,Cocos nucifera,19.32372469,76.50377031,57,22,10_50,7,Good,Ward 1,Shubham Dhaigude,Private,Good
9149,1,W131713457254862-akK0O,Coconut Tree,Cocos nucifera,19.32376234,76.50365163,53,21,10_50,6,Good,Ward 1,Shubham Dhaigude,Private,Good
9150,1,W131713457267885-akK0O,Neem Tree,Azadirachta indica,19.32504149,76.50239803,54,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9151,1,W131713457268344-akK0O,Neem Tree,Azadirachta indica,19.3250203,76.50251973,51,23,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9152,1,W131713457269735-akK0O,Neem Tree,Azadirachta indica,19.32512407,76.50224984,52,22,10_50,26,Good,Ward 1,Shubham Dhaigude,Private,Good
9153,1,W131713457273609-akK0O,Neem Tree,Azadirachta indica,19.32434829,76.50144786,53,24,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9154,1,W131713457274036-akK0O,Neem Tree,Azadirachta indica,19.32438215,76.50125541,54,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9155,1,W131713457275085-akK0O,Neem Tree,Azadirachta indica,19.32449794,76.50101904,53,23,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9156,1,W131713457280805-akK0O,Neem Tree,Azadirachta indica,19.32439069,76.50014866,54,24,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9157,1,W131713457286950-akK0O,Neem Tree,Azadirachta indica,19.32583182,76.49941072,53,22,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9158,1,W131713457292961-akK0O,Neem Tree,Azadirachta indica,19.32487729,76.49900705,52,22,10_50,12,Good,Ward 1,Shubham Dhaigude,Private,Good
9159,1,W131713457294451-akK0O,Neem Tree,Azadirachta indica,19.32421857,76.49892658,55,22,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9160,1,W131713457296744-akK0O,Neem Tree,Azadirachta indica,19.32357884,76.49893396,57,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9161,1,W131713457298464-akK0O,Neem Tree,Azadirachta indica,19.32333775,76.49890512,55,22,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9162,1,W131713457302655-akK0O,Neem Tree,Azadirachta indica,19.32248065,76.49876062,57,22,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9163,1,W131713457304256-akK0O,Neem Tree,Azadirachta indica,19.32300965,76.49829593,53,21,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9164,1,W131713457316950-akK0O,Neem Tree,Azadirachta indica,19.32068291,76.49970107,54,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9165,1,W131713457318692-akK0O,Neem Tree,Azadirachta indica,19.32010644,76.49930645,51,23,10_50,19,Good,Ward 1,Shubham Dhaigude,Private,Good
9166,1,W131713457322322-akK0O,Neem Tree,Azadirachta indica,19.32151724,76.50092583,52,22,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9167,1,W131713457323079-akK0O,Neem Tree,Azadirachta indica,19.32160456,76.50068913,53,24,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9168,1,W131713457325280-akK0O,Neem Tree,Azadirachta indica,19.32212946,76.50128994,55,22,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9169,1,W131713457326995-akK0O,Neem Tree,Azadirachta indica,19.32257715,76.50127787,55,22,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9170,1,W131713457330191-akK0O,Neem Tree,Azadirachta indica,19.3210746,76.50220223,57,22,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9171,1,W131713457336463-akK0O,Neem Tree,Azadirachta indica,19.32223387,76.50287345,53,21,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9172,1,W131713457337690-akK0O,Neem Tree,Azadirachta indica,19.32221298,76.50301393,55,22,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9173,1,W131713457339737-akK0O,Neem Tree,Azadirachta indica,19.32239649,76.5025593,57,14,10_50,12,Good,Ward 1,Shubham Dhaigude,Private,Good
9174,1,W131713457340421-akK0O,Neem Tree,Azadirachta indica,19.32265372,76.50259551,48,17,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9175,1,W131713457347645-akK0O,Neem Tree,Azadirachta indica,19.32340894,76.50335725,54,13,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9176,1,W131713457360832-akK0O,Neem Tree,Azadirachta indica,19.32407177,76.50279768,66,17,10_50,15,Good,Ward 1,Shubham Dhaigude,Private,Good
9177,1,W131713457367561-akK0O,Neem Tree,Azadirachta indica,19.32458558,76.50277622,47,14,10_50,13,Good,Ward 1,Shubham Dhaigude,Private,Good
9178,1,W131713457419304-akK0O,Neem Tree,Azadirachta indica,19.32179756,76.50351919,57,14,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9179,1,W131713457447383-akK0O,Neem Tree,Azadirachta indica,19.32408221,76.49820607,52,14,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9180,1,W131713457461966-akK0O,Neem Tree,Azadirachta indica,19.32053863,76.50285803,32,12,10_50,19,Good,Ward 1,Shubham Dhaigude,Private,Good
9181,1,W131713457467216-akK0O,Neem Tree,Azadirachta indica,19.32001595,76.5034005,32,15,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9182,1,W131713457469292-akK0O,Neem Tree,Azadirachta indica,19.31930216,76.50277589,64,17,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9183,1,W131713457472724-akK0O,Neem Tree,Azadirachta indica,19.31950655,76.50119673,33,14,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9184,1,W131713457476281-akK0O,Neem Tree,Azadirachta indica,19.31973974,76.50033876,70,17,10_50,10,Good,Ward 1,Shubham Dhaigude,Private,Good
9185,1,W131713457476988-akK0O,Neem Tree,Azadirachta indica,19.3194515,76.50027607,64,13,10_50,11,Good,Ward 1,Shubham Dhaigude,Private,Good
9186,1,W131713454686042-WEd1a,Tamarind Tree,Tamarindus indica,19.31913289,76.49700377,33,14,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9187,1,W131713454714681-WEd1a,Tamarind Tree,Tamarindus indica,19.32518418,76.49727434,70,17,10_50,25,Good,Ward 1,Shubham Dhaigude,Private,Good
9188,1,W131713454774595-WEd1a,Tamarind Tree,Tamarindus indica,19.32573279,76.49984054,64,13,10_50,25,Good,Ward 1,Shubham Dhaigude,Private,Good
9189,1,W131713454777934-WEd1a,Tamarind Tree,Tamarindus indica,19.32507408,76.50206745,58,13,10_50,22,Good,Ward 1,Shubham Dhaigude,Private,Good
9190,1,W131713454794887-WEd1a,Tamarind Tree,Tamarindus indica,19.3241148,76.50495887,66,16,10_50,30,Good,Ward 1,Shubham Dhaigude,Private,Good
9191,1,W131713454811741-WEd1a,Tamarind Tree,Tamarindus indica,19.32053104,76.50415219,51,11,10_50,18,Good,Ward 1,Shubham Dhaigude,Private,Good
9192,1,W131713454826888-WEd1a,Tamarind Tree,Tamarindus indica,19.31833304,76.49962496,59,12,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
9193,1,W131713454835182-WEd1a,Tamarind Tree,Tamarindus indica,19.31947048,76.50228068,31,13,10_50,28,Good,Ward 1,Shubham Dhaigude,Private,Good
9194,1,W131713455724916-akK0O,Tamarind Tree,Tamarindus indica,19.31995963,76.50316279,50,13,10_50,26,Good,Ward 1,Shubham Dhaigude,Private,Good
9195,1,W131713455725589-akK0O,Tamarind Tree,Tamarindus indica,19.32009758,76.50300421,39,12,10_50,19,Good,Ward 1,Shubham Dhaigude,Private,Good
9196,1,W131713455731744-akK0O,Tamarind Tree,Tamarindus indica,19.32070474,76.50293849,55,17,10_50,28,Good,Ward 1,Shubham Dhaigude,Private,Good
9197,1,W131713455734945-akK0O,Tamarind Tree,Tamarindus indica,19.3210474,76.50180995,44,14,10_50,17,Good,Ward 1,Shubham Dhaigude,Private,Good
9198,1,W131713455746324-akK0O,Neem Tree,Azadirachta indica,19.32011277,76.50147468,47,14,10_50,14,Good,Ward 1,Shubham Dhaigude,Private,Good
